Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Derrick McKey,SEA,82.0,20.8,3.1,6.3,0.491,0.1,0.367,3.0,0.499,0.502,2.1,2.7,0.772,1.4,2.6,4.0,1.3,0.9,0.8,1.3,8.5,1987-88,0.57,0.13,0,15,1
John Salley,DET,82.0,24.4,3.1,5.6,0.566,0.0,,3.1,0.566,0.566,2.3,3.2,0.709,2.0,2.9,4.9,1.4,0.6,1.7,1.5,8.5,1987-88,0.61,0.15,0,7,1
Detlef Schrempf,DAL,82.0,19.4,3.0,6.6,0.456,0.1,0.156,2.9,0.475,0.461,2.5,3.2,0.756,1.2,2.2,3.4,1.9,0.5,0.4,1.3,8.5,1987-88,0.53,0.11,0,9,1
Phil Hubbard,CLE,78.0,20.9,3.0,6.2,0.489,0.0,0.0,3.0,0.494,0.489,2.3,3.1,0.749,1.5,2.1,3.6,1.0,0.6,0.1,1.5,8.4,1987-88,0.56,0.11,0,17,1
Franklin Edwards,SAC,16.0,25.9,3.4,7.2,0.47,0.0,0.0,3.4,0.478,0.47,1.5,2.0,0.75,0.3,0.9,1.2,5.8,0.6,0.1,2.9,8.3,1987-88,0.51,0.55,0,24,0
Tellis Frank,GSW,78.0,20.5,3.1,7.2,0.428,0.0,0.0,3.1,0.429,0.428,1.9,2.7,0.725,1.2,3.0,4.2,1.4,0.7,0.3,1.4,8.1,1987-88,0.48,0.11,0,25,0
Jon Sundvold,SAS,52.0,19.7,3.4,7.3,0.464,0.5,0.406,2.9,0.476,0.499,0.8,0.9,0.896,0.3,0.7,0.9,3.5,0.5,0.0,1.1,8.1,1987-88,0.53,0.15,0,22,1
Sam Vincent,2TM,72.0,20.8,2.9,6.4,0.456,0.1,0.381,2.8,0.459,0.464,2.0,2.3,0.868,0.5,1.6,2.1,5.3,0.8,0.2,1.9,8.0,1987-88,0.54,0.15,0,-1,0
Jerry Reynolds,MIL,62.0,18.7,3.0,6.8,0.449,0.0,0.429,3.0,0.449,0.452,1.9,2.5,0.773,1.1,1.5,2.6,1.7,1.2,0.5,1.7,8.0,1987-88,0.51,0.13,0,16,1
LaSalle Thompson,SAC,69.0,18.2,3.1,6.6,0.471,0.0,0.4,3.1,0.472,0.474,1.7,2.4,0.72,2.0,4.2,6.2,1.0,0.8,1.1,1.6,8.0,1987-88,0.52,0.16,0,24,0
Gerald Henderson,2TM,75.0,20.1,2.6,6.0,0.428,0.9,0.423,1.7,0.431,0.504,1.8,2.3,0.812,0.4,1.1,1.4,3.1,0.9,0.1,1.8,7.9,1987-88,0.56,0.1,0,-1,0
John Paxson,CHI,81.0,23.3,3.5,7.2,0.493,0.4,0.347,3.1,0.522,0.521,0.4,0.6,0.733,0.2,1.1,1.3,3.7,0.6,0.0,0.8,7.9,1987-88,0.53,0.11,0,11,1
Scottie Pippen,CHI,79.0,20.9,3.3,7.1,0.463,0.1,0.174,3.3,0.475,0.466,1.3,2.2,0.576,1.5,2.3,3.8,2.1,1.2,0.7,1.7,7.9,1987-88,0.49,0.12,0,11,1
Sidney Green,NYK,82.0,25.0,3.1,7.1,0.441,0.0,0.0,3.1,0.443,0.441,1.5,2.3,0.663,2.7,5.1,7.8,1.1,0.8,0.4,1.8,7.8,1987-88,0.48,0.14,0,19,1
Leon Wood,2TM,52.0,17.5,2.6,6.0,0.436,1.0,0.409,1.6,0.454,0.519,1.5,1.9,0.768,0.3,0.8,1.1,3.3,0.5,0.0,0.8,7.7,1987-88,0.56,0.15,0,-1,0
Jim Paxson,2TM,45.0,17.8,3.0,6.6,0.46,0.1,0.238,2.9,0.477,0.468,1.5,1.8,0.861,0.3,0.7,1.0,1.7,0.7,0.1,0.9,7.7,1987-88,0.52,0.14,0,-1,0
Horace Grant,CHI,81.0,22.6,3.1,6.3,0.501,0.0,0.0,3.1,0.503,0.501,1.4,2.2,0.626,1.9,3.6,5.5,1.1,0.6,0.7,1.1,7.7,1987-88,0.53,0.13,0,11,1
Ben McDonald,GSW,81.0,25.2,3.2,6.8,0.467,0.1,0.257,3.1,0.482,0.476,1.1,1.4,0.784,1.6,2.5,4.1,1.7,0.5,0.1,1.1,7.6,1987-88,0.51,0.11,0,25,0
Nate McMillan,SEA,82.0,29.9,2.9,6.0,0.474,0.1,0.375,2.8,0.479,0.483,1.8,2.5,0.707,1.4,2.7,4.1,8.6,2.1,0.6,2.3,7.6,1987-88,0.54,0.21,0,15,1
Joe Wolf,LAC,42.0,27.1,3.2,8.0,0.407,0.1,0.2,3.2,0.417,0.412,1.1,1.3,0.833,1.2,3.2,4.5,2.3,0.9,0.4,1.8,7.6,1987-88,0.44,0.21,0,27,0
Alvan Adams,PHO,82.0,20.1,3.1,6.2,0.496,0.0,0.5,3.0,0.496,0.497,1.3,1.6,0.844,1.4,3.0,4.5,2.2,1.0,0.5,1.7,7.5,1987-88,0.54,0.13,0,23,0
Kelly Tripucka,UTA,49.0,19.9,2.8,6.2,0.459,0.6,0.419,2.2,0.472,0.51,1.2,1.4,0.868,0.6,1.8,2.4,2.1,0.7,0.1,1.4,7.5,1987-88,0.55,0.16,0,13,1
Tyrone Corbin,2TM,84.0,20.7,3.1,6.3,0.49,0.0,0.167,3.0,0.493,0.49,1.3,1.6,0.797,1.5,2.7,4.2,1.4,0.9,0.2,1.2,7.4,1987-88,0.53,0.11,0,-1,0
Kenny Fields,LAC,7.0,22.0,2.3,5.1,0.444,0.0,,2.3,0.444,0.444,2.9,3.7,0.769,1.9,2.3,4.1,1.4,0.7,0.3,2.7,7.4,1987-88,0.55,1.09,0,27,0
Frank Johnson,WSB,75.0,16.8,2.9,6.6,0.434,0.0,0.111,2.9,0.44,0.435,1.6,2.0,0.812,0.5,1.1,1.6,2.5,0.9,0.1,1.3,7.4,1987-88,0.49,0.09,0,18,1
Ron Anderson,IND,74.0,14.8,2.9,5.9,0.498,0.0,0.0,2.9,0.5,0.498,1.5,1.9,0.766,1.2,1.7,2.9,1.1,0.6,0.1,1.0,7.3,1987-88,0.54,0.1,0,20,0
Andrew Toney,PHI,29.0,18.0,2.5,5.9,0.421,0.3,0.333,2.2,0.438,0.447,2.0,2.5,0.806,0.3,1.3,1.6,3.7,0.4,0.2,1.7,7.3,1987-88,0.52,0.26,0,21,0
Brad Davis,DAL,75.0,19.7,2.8,5.5,0.501,0.4,0.405,2.4,0.522,0.537,1.2,1.4,0.843,0.2,1.1,1.4,4.0,0.7,0.2,1.2,7.2,1987-88,0.59,0.13,0,9,1
Albert King,PHI,72.0,22.1,2.9,7.5,0.391,0.2,0.347,2.7,0.395,0.406,1.1,1.4,0.757,1.0,2.0,3.0,1.5,0.5,0.3,1.3,7.2,1987-88,0.44,0.09,0,21,0
Larry Krystkowiak,MIL,50.0,21.0,2.6,5.3,0.481,0.0,0.0,2.6,0.487,0.481,2.1,2.5,0.811,1.8,2.9,4.6,1.0,0.4,0.2,1.1,7.2,1987-88,0.56,0.18,0,16,1
Steve Colter,2TM,68.0,22.3,3.0,6.5,0.46,0.0,0.3,2.9,0.464,0.464,1.1,1.4,0.789,0.9,1.7,2.5,3.8,0.9,0.2,1.3,7.1,1987-88,0.5,0.14,0,-1,0
Craig Ehlo,CLE,79.0,21.6,2.9,6.1,0.466,0.3,0.344,2.6,0.485,0.489,1.1,1.7,0.674,1.1,2.4,3.5,2.6,1.0,0.4,1.4,7.1,1987-88,0.52,0.12,0,17,1
Trent Tucker,NYK,71.0,17.6,2.7,6.4,0.424,1.0,0.413,1.7,0.431,0.5,0.7,1.0,0.718,0.5,1.2,1.7,1.6,0.7,0.1,0.7,7.1,1987-88,0.52,0.09,0,19,1
Darnell Valentine,LAC,79.0,20.7,2.8,6.7,0.418,0.2,0.455,2.6,0.416,0.432,1.3,1.7,0.743,0.5,1.5,2.0,4.8,1.5,0.1,1.9,7.1,1987-88,0.48,0.12,0,27,0
James Donaldson,DAL,81.0,31.1,2.6,4.7,0.558,0.0,,2.6,0.558,0.558,1.8,2.3,0.778,3.0,6.3,9.3,0.8,0.5,1.3,1.4,7.0,1987-88,0.61,0.18,0,9,1
Mark Eaton,UTA,82.0,33.3,2.8,6.6,0.418,0.0,,2.8,0.418,0.418,1.5,2.3,0.623,2.8,5.9,8.7,0.7,0.5,3.7,1.6,7.0,1987-88,0.46,0.18,0,13,1
Sedale Threatt,2TM,71.0,14.9,3.0,6.0,0.508,0.0,0.111,3.0,0.535,0.512,0.8,1.0,0.803,0.3,0.9,1.2,2.3,0.8,0.1,0.9,6.9,1987-88,0.54,0.1,0,-1,0
Adrian Branch,NJN,20.0,15.4,2.8,6.7,0.418,0.1,0.2,2.8,0.426,0.422,1.0,1.2,0.87,1.0,1.4,2.4,0.8,0.8,0.6,1.5,6.7,1987-88,0.46,0.29,0,26,0
Dudley Bradley,2TM,65.0,22.1,2.4,5.6,0.427,0.6,0.363,1.8,0.452,0.478,1.1,1.5,0.763,0.4,1.6,2.0,2.3,1.8,0.7,1.4,6.5,1987-88,0.52,0.13,0,-1,0
Dave Feitl,GSW,70.0,16.1,2.6,5.8,0.45,0.0,0.0,2.6,0.455,0.45,1.3,1.9,0.701,1.2,3.6,4.8,0.8,0.2,0.1,1.2,6.5,1987-88,0.49,0.11,0,25,0
Wayne Cooper,DEN,45.0,19.2,2.6,6.0,0.437,0.0,0.0,2.6,0.439,0.437,1.1,1.5,0.746,2.2,3.8,6.0,0.7,0.3,2.1,1.3,6.4,1987-88,0.48,0.23,0,8,1
World B. Free,HOU,58.0,11.8,2.5,6.0,0.409,0.1,0.229,2.3,0.429,0.42,1.4,1.7,0.8,0.2,0.5,0.8,1.0,0.3,0.1,0.8,6.4,1987-88,0.47,0.07,0,14,1
Larry Smith,GSW,20.0,25.0,2.9,6.2,0.472,0.0,0.0,2.9,0.475,0.472,0.6,1.4,0.407,4.0,5.2,9.1,1.3,0.6,0.6,1.8,6.4,1987-88,0.47,0.61,0,25,0
Robert Reid,HOU,62.0,15.8,2.7,5.7,0.463,0.2,0.382,2.5,0.472,0.482,0.8,1.0,0.794,0.6,1.4,2.0,1.1,0.4,0.1,0.7,6.3,1987-88,0.51,0.1,0,14,1
Kevin Williams,SEA,80.0,13.6,2.5,5.6,0.442,0.0,0.143,2.5,0.447,0.443,1.3,1.5,0.844,0.8,0.8,1.6,1.2,0.8,0.1,0.9,6.3,1987-88,0.5,0.07,0,15,1
Mike Sanders,2TM,59.0,15.0,2.6,5.1,0.505,0.0,0.0,2.6,0.507,0.505,1.0,1.3,0.776,0.6,1.2,1.8,0.9,0.5,0.2,0.8,6.2,1987-88,0.55,0.1,0,-1,0
Ed Pinckney,SAC,79.0,14.9,2.3,4.3,0.522,0.0,0.0,2.3,0.525,0.522,1.7,2.3,0.747,1.2,1.7,2.9,0.8,0.5,0.4,1.0,6.2,1987-88,0.58,0.09,0,24,0
Richard Anderson,2TM,74.0,18.2,2.3,5.9,0.39,0.6,0.32,1.7,0.426,0.444,0.8,1.0,0.753,1.2,2.9,4.1,1.5,0.7,0.2,0.8,6.1,1987-88,0.48,0.11,0,-1,0
Mike Evans,DEN,56.0,11.7,2.5,5.5,0.453,0.6,0.396,1.8,0.477,0.511,0.5,0.7,0.811,0.2,0.7,0.9,1.4,0.6,0.1,0.8,6.1,1987-88,0.53,0.09,0,8,1
Maurice Lucas,POR,73.0,16.3,2.3,5.1,0.45,0.0,0.0,2.3,0.454,0.45,1.5,2.0,0.736,1.4,2.9,4.3,1.3,0.5,0.1,1.0,6.1,1987-88,0.51,0.11,0,10,1
Fred Roberts,BOS,74.0,13.9,2.2,4.5,0.488,0.0,0.0,2.2,0.497,0.488,1.7,2.2,0.776,0.8,1.4,2.2,1.1,0.2,0.2,0.9,6.1,1987-88,0.56,0.08,0,6,1
Darren Daye,BOS,47.0,13.9,2.4,4.6,0.516,0.0,0.0,2.4,0.519,0.516,1.3,1.9,0.678,0.6,1.0,1.6,1.5,0.6,0.1,0.9,6.0,1987-88,0.55,0.13,0,6,1
Russ Schoene,SEA,81.0,12.0,2.6,5.6,0.458,0.2,0.293,2.4,0.482,0.477,0.6,0.8,0.81,1.0,1.5,2.4,0.7,0.5,0.2,0.7,6.0,1987-88,0.5,0.07,0,15,1
Darrell Walker,WSB,52.0,18.1,2.2,5.6,0.392,0.0,0.0,2.2,0.4,0.392,1.6,2.0,0.781,0.8,1.6,2.4,1.9,1.2,0.2,1.3,6.0,1987-88,0.46,0.13,0,18,1
Spud Webb,ATL,82.0,16.4,2.3,4.9,0.475,0.0,0.053,2.3,0.496,0.476,1.3,1.6,0.817,0.2,1.6,1.8,4.1,0.8,0.1,1.6,6.0,1987-88,0.54,0.1,0,12,1
Melvin Turpin,UTA,79.0,12.8,2.5,4.9,0.512,0.0,0.333,2.5,0.513,0.513,0.9,1.2,0.724,1.1,1.9,3.0,0.4,0.3,0.9,0.9,5.9,1987-88,0.54,0.09,0,13,1
Claude Gregory,LAC,23.0,13.6,2.7,5.8,0.455,0.0,0.0,2.7,0.459,0.455,0.5,1.6,0.333,1.6,2.5,4.1,0.7,0.4,0.6,1.0,5.8,1987-88,0.45,0.28,0,27,0
Dave Hoppen,2TM,39.0,16.5,2.2,4.7,0.459,0.0,0.0,2.2,0.462,0.459,1.4,1.6,0.871,1.5,3.0,4.5,0.8,0.3,0.2,0.9,5.7,1987-88,0.53,0.2,0,-1,0
Pétur Guðmundsson,SAS,69.0,14.7,2.0,4.1,0.496,0.0,0.0,2.0,0.498,0.496,1.7,2.1,0.807,1.3,3.3,4.7,1.2,0.3,0.9,1.5,5.7,1987-88,0.57,0.13,0,22,1
Dave Henderson,PHI,22.0,16.0,2.1,5.3,0.405,0.0,0.0,2.1,0.409,0.405,1.5,2.1,0.681,0.5,1.1,1.6,1.5,0.5,0.2,1.8,5.7,1987-88,0.46,0.18,0,21,0
Jon Koncak,ATL,49.0,21.9,2.0,4.1,0.483,0.0,0.0,2.0,0.488,0.483,1.7,2.8,0.61,2.1,4.7,6.8,0.4,0.7,1.1,1.1,5.7,1987-88,0.53,0.21,0,12,1
Wes Matthews,LAL,51.0,13.8,2.2,4.9,0.46,0.1,0.233,2.1,0.491,0.474,1.1,1.3,0.831,0.3,1.0,1.3,2.7,0.5,0.1,1.4,5.7,1987-88,0.52,0.12,0,5,1
Jerome Whitehead,GSW,72.0,17.0,2.4,5.0,0.483,0.0,,2.4,0.483,0.483,0.8,1.1,0.72,1.5,2.9,4.5,0.5,0.4,0.3,0.7,5.7,1987-88,0.52,0.11,0,25,0
Dallas Comegys,NJN,75.0,15.0,2.1,4.8,0.43,0.0,0.0,2.1,0.431,0.43,1.4,2.0,0.707,0.7,2.2,2.9,0.9,0.5,0.9,1.5,5.6,1987-88,0.49,0.08,0,26,0
Alton Lister,SEA,82.0,22.1,2.1,4.2,0.504,0.0,0.5,2.1,0.504,0.506,1.4,2.3,0.606,2.4,5.2,7.6,0.7,0.3,1.7,1.1,5.6,1987-88,0.54,0.14,0,15,1
Pat Cummings,NYK,62.0,15.3,2.3,5.0,0.456,0.0,0.0,2.3,0.458,0.456,1.0,1.3,0.738,1.3,2.5,3.8,0.6,0.3,0.2,1.0,5.5,1987-88,0.49,0.1,0,19,1
Jawann Oldham,SAC,54.0,17.5,2.2,4.6,0.476,0.0,,2.2,0.476,0.476,1.1,1.6,0.678,1.5,4.1,5.6,0.6,0.2,2.0,1.1,5.5,1987-88,0.52,0.18,0,24,0
Terry Tyler,SAC,74.0,16.0,2.5,5.5,0.452,0.0,0.143,2.5,0.458,0.453,0.6,0.9,0.641,1.2,2.1,3.3,0.8,0.6,0.6,0.6,5.5,1987-88,0.47,0.09,0,24,0
Buck Johnson,HOU,70.0,12.6,2.2,4.3,0.52,0.0,0.125,2.2,0.531,0.522,1.0,1.3,0.736,1.1,1.3,2.4,0.7,0.4,0.4,0.8,5.4,1987-88,0.55,0.09,0,14,1
Tony White,3TM,49.0,11.9,2.3,5.1,0.446,0.0,0.0,2.3,0.457,0.446,0.8,1.1,0.722,0.2,0.4,0.6,1.2,0.4,0.0,1.0,5.3,1987-88,0.47,0.07,0,-1,0
Tony White,CHI,2.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987-88,,0.0,0,11,1
Tony White,NYK,12.0,9.8,1.4,3.8,0.37,0.0,0.0,1.4,0.378,0.37,0.8,1.1,0.692,0.1,0.2,0.3,0.8,0.1,0.0,1.1,3.6,1987-88,0.42,0.08,0,19,1
Tony White,GSW,35.0,13.2,2.7,5.8,0.463,0.0,0.0,2.7,0.475,0.463,0.9,1.2,0.732,0.3,0.5,0.8,1.4,0.5,0.1,1.0,6.2,1987-88,0.49,0.13,0,25,0
Norris Coleman,LAC,29.0,14.9,2.3,6.6,0.346,0.0,0.5,2.2,0.344,0.348,0.7,1.2,0.556,1.2,1.6,2.8,0.4,0.4,0.2,0.6,5.3,1987-88,0.37,0.13,0,27,0
Michael Holton,POR,82.0,15.6,2.0,4.3,0.462,0.0,0.2,2.0,0.473,0.466,1.3,1.6,0.829,0.6,1.2,1.8,2.6,0.5,0.1,1.0,5.3,1987-88,0.53,0.08,0,10,1
Ricky Wilson,2TM,24.0,17.5,1.8,4.6,0.391,0.4,0.385,1.4,0.393,0.436,1.2,1.7,0.725,0.1,1.0,1.1,2.9,1.0,0.1,1.0,5.2,1987-88,0.49,0.25,0,-1,0
Mark Alarie,WSB,63.0,12.2,2.3,4.8,0.48,0.1,0.222,2.2,0.496,0.487,0.6,0.8,0.714,1.1,1.4,2.5,0.6,0.2,0.2,0.8,5.2,1987-88,0.5,0.08,0,18,1
Bernard Thompson,PHO,37.0,15.3,2.0,4.3,0.465,0.0,0.0,2.0,0.471,0.465,1.2,1.6,0.717,1.1,1.0,2.1,1.4,0.6,0.0,0.6,5.2,1987-88,0.52,0.16,0,23,0
Pete Myers,SAS,22.0,14.9,2.0,4.3,0.453,0.0,0.0,2.0,0.473,0.453,1.2,1.8,0.667,0.5,1.2,1.7,2.2,0.8,0.3,1.5,5.1,1987-88,0.5,0.26,0,22,1
Charles Davis,2TM,21.0,10.8,2.3,5.5,0.417,0.0,0.059,2.2,0.48,0.422,0.3,0.5,0.7,0.8,1.2,2.0,1.0,0.1,0.2,0.9,5.0,1987-88,0.44,0.19,0,-1,0
Muggsy Bogues,WSB,79.0,20.6,2.1,5.4,0.39,0.0,0.188,2.1,0.398,0.393,0.7,0.9,0.784,0.4,1.3,1.7,5.1,1.6,0.0,1.3,5.0,1987-88,0.43,0.11,0,18,1
Tod Murphy,LAC,1.0,19.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,3.0,4.0,0.75,1.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,1987-88,0.91,9.0,0,27,0
Rickey Green,UTA,81.0,13.8,1.9,4.6,0.424,0.0,0.211,1.9,0.436,0.43,0.9,1.0,0.904,0.2,0.8,1.0,3.7,0.7,0.0,1.2,4.9,1987-88,0.49,0.08,0,13,1
Chris Welp,PHI,10.0,13.2,1.8,3.1,0.581,0.0,,1.8,0.581,0.581,1.2,1.8,0.667,1.1,1.3,2.4,0.5,0.5,0.5,0.9,4.8,1987-88,0.62,0.59,0,21,0
Conner Henry,3TM,39.0,11.1,1.6,3.8,0.413,0.5,0.444,1.1,0.4,0.48,1.0,1.2,0.83,0.3,0.9,1.3,1.7,0.3,0.1,1.0,4.7,1987-88,0.54,0.12,0,-1,0
Conner Henry,BOS,10.0,8.1,1.1,2.8,0.393,0.3,0.375,0.8,0.4,0.446,0.9,1.0,0.9,0.2,0.8,1.0,1.2,0.1,0.1,0.9,3.4,1987-88,0.52,0.31,0,6,1
Conner Henry,MIL,14.0,10.4,0.9,2.9,0.317,0.1,0.333,0.8,0.314,0.341,0.3,0.5,0.571,0.4,1.0,1.4,2.1,0.3,0.1,1.0,2.3,1987-88,0.37,0.21,0,16,1
Conner Henry,SAC,15.0,13.8,2.5,5.4,0.469,1.0,0.484,1.5,0.46,0.562,1.7,2.0,0.867,0.4,0.9,1.3,1.7,0.5,0.2,1.1,7.8,1987-88,0.62,0.48,0,24,0
Jamie Waller,NJN,9.0,10.1,1.8,4.4,0.4,0.0,0.0,1.8,0.421,0.4,1.1,2.0,0.556,1.0,0.4,1.4,0.3,0.4,0.1,1.2,4.7,1987-88,0.45,0.24,0,26,0
Bill Hanzlik,DEN,77.0,17.3,1.4,3.7,0.38,0.0,0.188,1.4,0.391,0.385,1.7,2.1,0.791,0.5,1.7,2.2,2.2,0.8,0.2,1.2,4.5,1987-88,0.49,0.08,0,8,1
Marc Iavaroni,UTA,81.0,15.3,1.8,3.8,0.464,0.0,0.0,1.8,0.467,0.464,1.0,1.2,0.788,1.2,2.1,3.3,0.8,0.3,0.3,1.0,4.5,1987-88,0.52,0.07,0,13,1
Reggie Lewis,BOS,49.0,8.3,1.8,3.9,0.466,0.0,0.0,1.8,0.476,0.466,0.8,1.2,0.702,0.6,0.7,1.3,0.5,0.3,0.3,0.6,4.5,1987-88,0.51,0.08,0,6,1
Mike O'Koren,NJN,4.0,13.0,2.3,4.0,0.563,0.0,0.0,2.3,0.6,0.563,0.0,1.0,0.0,0.3,0.8,1.0,0.5,0.8,0.5,0.0,4.5,1987-88,0.51,1.15,0,26,0
Michael Phelps,LAC,2.0,11.5,1.5,3.5,0.429,0.0,,1.5,0.429,0.429,1.5,2.0,0.75,0.0,1.0,1.0,1.5,2.5,0.0,1.0,4.5,1987-88,0.51,3.0,0,27,0
Rory Sparrow,2TM,58.0,18.0,2.0,5.1,0.399,0.0,0.154,2.0,0.411,0.403,0.4,0.6,0.727,0.3,1.0,1.2,2.9,0.7,0.1,1.0,4.5,1987-88,0.42,0.09,0,-1,0
James Bailey,PHO,65.0,13.4,1.7,3.7,0.452,0.0,0.0,1.7,0.46,0.452,1.1,1.4,0.787,1.1,2.1,3.2,0.6,0.3,0.4,1.1,4.4,1987-88,0.51,0.08,0,23,0
Kurt Nimphius,SAS,72.0,12.8,1.8,3.6,0.498,0.0,0.0,1.8,0.5,0.498,0.8,1.2,0.723,0.9,1.3,2.1,0.7,0.3,0.8,0.7,4.4,1987-88,0.53,0.08,0,22,1
Tree Rollins,ATL,76.0,23.2,1.8,3.4,0.512,0.0,,1.8,0.512,0.512,0.9,1.1,0.875,1.9,4.2,6.0,0.3,0.4,1.7,0.7,4.4,1987-88,0.57,0.14,0,12,1
Scott Skiles,IND,51.0,14.9,1.7,4.1,0.411,0.1,0.3,1.6,0.423,0.426,0.9,1.1,0.833,0.2,1.1,1.3,3.5,0.4,0.1,1.5,4.4,1987-88,0.48,0.11,0,20,0
Mike Brown,CHI,46.0,12.8,1.7,3.8,0.448,0.0,0.0,1.7,0.451,0.448,0.9,1.5,0.577,1.4,2.0,3.5,0.6,0.2,0.1,0.8,4.3,1987-88,0.48,0.11,0,11,1
Earl Cureton,LAC,69.0,16.3,1.9,4.5,0.429,0.0,0.0,1.9,0.433,0.429,0.5,0.9,0.524,1.4,2.5,3.9,0.9,0.5,0.5,0.8,4.3,1987-88,0.44,0.09,0,27,0
Greg Kite,2TM,53.0,20.1,1.7,3.9,0.449,0.0,0.0,1.7,0.451,0.449,0.8,1.5,0.506,1.6,3.4,5.0,0.9,0.4,1.1,1.4,4.2,1987-88,0.46,0.14,0,-1,0
Carey Scurry,2TM,33.0,13.8,1.7,3.6,0.466,0.1,0.375,1.6,0.473,0.479,0.8,1.2,0.692,0.9,1.6,2.5,1.5,1.5,0.7,1.3,4.2,1987-88,0.51,0.21,0,-1,0
Caldwell Jones,POR,79.0,22.5,1.6,3.3,0.487,0.0,0.0,1.6,0.494,0.487,1.0,1.3,0.736,1.3,3.8,5.2,1.0,0.4,1.3,1.0,4.2,1987-88,0.54,0.12,0,10,1
Brad Lohaus,BOS,70.0,10.3,1.7,3.5,0.496,0.0,0.231,1.7,0.511,0.502,0.7,0.9,0.806,0.7,1.3,2.0,0.7,0.3,0.6,0.8,4.2,1987-88,0.54,0.07,0,6,1
Paul Mokeski,MIL,60.0,14.1,1.7,3.5,0.476,0.0,0.0,1.7,0.485,0.476,0.9,1.2,0.708,1.2,2.5,3.7,0.4,0.5,0.5,0.8,4.2,1987-88,0.52,0.11,0,16,1
Kevin McKenna,NJN,31.0,12.7,1.4,3.5,0.394,0.5,0.32,0.9,0.458,0.468,0.8,0.8,0.96,0.1,0.9,1.0,1.3,0.5,0.1,0.6,4.1,1987-88,0.53,0.14,0,26,0
Olden Polynice,SEA,82.0,13.2,1.4,3.1,0.465,0.0,0.0,1.4,0.468,0.465,1.2,1.9,0.639,1.5,2.5,4.0,0.4,0.4,0.3,1.0,4.1,1987-88,0.52,0.07,0,15,1
Jerry Sichting,2TM,52.0,13.3,1.8,3.3,0.541,0.2,0.455,1.6,0.553,0.57,0.3,0.4,0.739,0.2,0.5,0.7,1.8,0.4,0.0,0.4,4.1,1987-88,0.59,0.1,0,-1,0
Bill Martin,PHO,10.0,10.1,1.6,5.1,0.314,0.0,0.0,1.6,0.32,0.314,0.8,1.3,0.615,0.9,1.8,2.7,0.6,0.5,0.0,0.9,4.0,1987-88,0.35,0.29,0,23,0
Kurt Rambis,LAL,70.0,12.1,1.5,2.7,0.548,0.0,,1.5,0.548,0.548,1.0,1.3,0.785,1.5,2.4,3.8,0.8,0.6,0.2,0.8,4.0,1987-88,0.61,0.1,0,5,1
Richard Rellford,SAS,4.0,10.5,1.3,2.0,0.625,0.0,,1.3,0.625,0.625,1.5,2.0,0.75,0.5,1.3,1.8,0.3,0.0,0.8,1.0,4.0,1987-88,0.69,1.17,0,22,1
Joe Arlauckas,SAC,9.0,9.4,1.6,4.8,0.326,0.0,,1.6,0.326,0.326,0.7,0.9,0.75,0.7,0.8,1.4,0.9,0.3,0.4,0.4,3.8,1987-88,0.37,0.33,0,24,0
Cedric Maxwell,HOU,71.0,11.9,1.1,2.4,0.468,0.0,0.0,1.1,0.473,0.468,1.5,2.0,0.769,1.0,1.5,2.5,0.8,0.3,0.2,0.8,3.8,1987-88,0.58,0.07,0,14,1
Milt Wagner,LAL,40.0,9.5,1.6,3.7,0.422,0.1,0.2,1.5,0.438,0.429,0.7,0.7,0.897,0.1,0.6,0.7,1.5,0.2,0.1,0.6,3.8,1987-88,0.47,0.09,0,5,1
Phil Zevenbergen,SAS,8.0,7.3,1.9,3.4,0.556,0.0,,1.9,0.556,0.556,0.0,0.3,0.0,0.5,1.1,1.6,0.4,0.4,0.1,0.5,3.8,1987-88,0.54,0.5,0,22,1
Artis Gilmore,2TM,71.0,12.6,1.4,2.5,0.547,0.0,,1.4,0.547,0.547,0.9,1.8,0.523,1.0,2.0,3.0,0.3,0.2,0.4,0.9,3.7,1987-88,0.56,0.07,0,-1,0
Vincent Askew,PHI,14.0,16.7,1.6,5.3,0.297,0.0,,1.6,0.297,0.297,0.6,0.8,0.727,0.4,1.1,1.6,2.4,0.7,0.4,0.9,3.7,1987-88,0.33,0.29,0,21,0
Nate Blackwell,SAS,10.0,11.2,1.5,4.1,0.366,0.2,0.182,1.3,0.433,0.39,0.5,0.6,0.833,0.2,0.4,0.6,1.8,0.3,0.0,0.8,3.7,1987-88,0.42,0.29,0,22,1
Dirk Minniefield,2TM,72.0,14.9,1.5,3.1,0.489,0.1,0.25,1.4,0.507,0.498,0.6,0.8,0.745,0.4,0.9,1.3,3.2,0.8,0.0,1.3,3.6,1987-88,0.52,0.08,0,-1,0
Ray Tolbert,2TM,25.0,10.4,1.4,2.8,0.507,0.0,,1.4,0.507,0.507,0.8,1.2,0.633,0.9,1.3,2.2,0.4,0.3,0.2,0.8,3.6,1987-88,0.54,0.16,0,-1,0
