Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
John Amaechi,ORL,80.0,21.1,3.8,8.8,0.437,0.0,0.167,3.8,0.439,0.438,2.8,3.6,0.766,0.8,2.6,3.3,1.2,0.4,0.5,1.7,10.5,1999-00,0.51,0.1,0,21,0
Austin Croshere,IND,81.0,23.3,3.6,8.1,0.441,0.8,0.362,2.8,0.47,0.489,2.4,2.9,0.848,1.7,4.7,6.4,1.1,0.5,0.7,1.5,10.3,1999-00,0.55,0.15,0,7,1
Hakeem Olajuwon,HOU,44.0,23.8,4.4,9.6,0.458,0.0,0.0,4.4,0.461,0.458,1.6,2.5,0.616,1.5,4.8,6.2,1.4,0.9,1.6,1.7,10.3,1999-00,0.48,0.29,1,25,0
Corliss Williamson,SAC,76.0,22.5,4.1,8.2,0.5,0.0,,4.1,0.5,0.5,2.1,2.8,0.769,1.6,2.2,3.8,1.1,0.5,0.3,1.4,10.3,1999-00,0.55,0.13,0,18,1
Marcus Camby,NYK,59.0,26.2,3.8,8.0,0.48,0.0,0.5,3.8,0.48,0.481,2.5,3.7,0.67,2.9,4.9,7.8,0.8,0.7,2.0,1.2,10.2,1999-00,0.53,0.25,0,12,1
Shawn Marion,PHO,51.0,24.7,4.4,9.2,0.471,0.1,0.182,4.3,0.486,0.476,1.4,1.7,0.847,2.1,4.5,6.5,1.4,0.7,1.0,1.0,10.2,1999-00,0.51,0.27,0,9,1
Tracy Murray,WAS,80.0,22.9,3.6,8.4,0.433,1.4,0.43,2.2,0.435,0.517,1.5,1.8,0.851,0.8,2.6,3.4,0.9,0.6,0.3,1.1,10.2,1999-00,0.55,0.12,0,28,0
George McCloud,DEN,78.0,27.2,3.4,8.2,0.417,1.4,0.378,2.0,0.448,0.501,1.9,2.3,0.818,0.9,2.7,3.7,3.2,0.6,0.3,1.7,10.1,1999-00,0.55,0.14,0,23,0
Dale Davis,IND,74.0,28.7,4.1,8.1,0.502,0.0,,4.1,0.502,0.502,1.9,2.7,0.685,3.5,6.4,9.9,0.9,0.7,1.3,1.2,10.0,1999-00,0.54,0.23,0,7,1
Johnny Newman,NJN,82.0,21.5,3.4,7.6,0.446,0.9,0.379,2.5,0.476,0.504,2.3,2.8,0.838,0.5,1.4,1.9,0.8,0.6,0.1,1.1,10.0,1999-00,0.57,0.09,0,27,0
Joe Smith,MIN,78.0,25.3,3.7,8.0,0.464,0.0,1.0,3.7,0.463,0.465,2.5,3.3,0.756,2.4,3.8,6.2,1.1,0.6,1.1,1.5,9.9,1999-00,0.52,0.16,0,13,1
Michael Olowokandi,LAC,80.0,31.2,4.1,9.5,0.437,0.0,,4.1,0.437,0.437,1.5,2.4,0.651,2.4,5.8,8.2,0.5,0.4,1.8,2.2,9.8,1999-00,0.46,0.15,0,33,0
Anthony Peeler,MIN,82.0,25.3,3.9,8.8,0.436,1.0,0.333,2.8,0.491,0.494,1.1,1.3,0.798,0.7,2.1,2.8,2.4,0.8,0.1,1.0,9.8,1999-00,0.52,0.12,0,13,1
Matt Geiger,PHI,65.0,21.6,4.0,9.1,0.441,0.0,0.0,4.0,0.444,0.441,1.7,2.2,0.779,2.4,3.6,6.0,0.6,0.4,0.3,1.4,9.7,1999-00,0.48,0.15,0,14,1
P.J. Brown,MIA,80.0,28.8,4.0,8.4,0.48,0.0,0.0,4.0,0.481,0.48,1.5,2.0,0.755,2.7,4.8,7.5,1.8,0.8,0.8,1.3,9.6,1999-00,0.52,0.18,0,11,1
George Lynch,PHI,75.0,32.2,4.0,8.6,0.461,0.2,0.417,3.8,0.464,0.473,1.5,2.4,0.617,2.9,4.9,7.8,1.8,1.6,0.5,1.6,9.6,1999-00,0.5,0.19,0,14,1
Chucky Atkins,ORL,82.0,19.8,3.8,9.0,0.424,0.7,0.35,3.1,0.445,0.462,1.2,1.6,0.729,0.2,1.3,1.5,3.7,0.6,0.0,1.7,9.5,1999-00,0.49,0.1,0,21,0
Vonteego Cummings,GSW,75.0,23.9,3.5,8.7,0.405,0.7,0.325,2.9,0.429,0.442,1.7,2.3,0.751,0.8,1.7,2.5,3.3,1.2,0.2,1.8,9.4,1999-00,0.48,0.12,0,31,0
Terry Porter,SAS,68.0,23.7,3.0,6.8,0.447,1.3,0.435,1.7,0.457,0.544,2.0,2.5,0.806,0.4,2.5,2.8,3.3,0.7,0.1,1.5,9.4,1999-00,0.59,0.15,0,10,1
Chris Carr,2TM,57.0,20.5,3.4,8.7,0.395,0.6,0.317,2.9,0.415,0.427,1.9,2.2,0.856,0.7,2.3,3.0,1.5,0.5,0.3,2.1,9.3,1999-00,0.48,0.12,0,-1,0
Brevin Knight,CLE,65.0,27.0,3.5,8.6,0.412,0.0,0.2,3.5,0.416,0.414,2.2,2.8,0.761,0.6,2.4,3.0,7.0,1.6,0.3,2.4,9.3,1999-00,0.47,0.2,0,26,0
Rusty LaRue,CHI,4.0,32.3,3.8,10.8,0.349,0.5,0.143,3.3,0.448,0.372,1.3,1.8,0.714,0.3,2.3,2.5,2.8,1.8,0.0,1.8,9.3,1999-00,0.4,1.78,0,32,0
Wesley Person,CLE,79.0,26.0,3.5,8.3,0.428,1.3,0.424,2.2,0.431,0.509,0.8,1.0,0.792,0.6,2.8,3.4,1.8,0.5,0.2,0.8,9.2,1999-00,0.53,0.12,0,26,0
Vitaly Potapenko,BOS,79.0,22.7,3.9,7.8,0.499,0.0,0.0,3.9,0.5,0.499,1.4,2.0,0.681,2.3,4.0,6.3,1.0,0.5,0.4,1.8,9.2,1999-00,0.53,0.14,0,24,0
Richard Hamilton,WAS,71.0,19.3,3.6,8.5,0.42,0.4,0.364,3.2,0.428,0.443,1.5,1.9,0.774,0.5,1.3,1.8,1.5,0.4,0.1,1.2,9.0,1999-00,0.48,0.09,0,28,0
Fred Hoiberg,CHI,31.0,27.3,2.9,7.4,0.387,1.0,0.34,1.8,0.419,0.457,2.2,2.5,0.908,0.2,3.3,3.5,2.7,1.3,0.1,1.4,9.0,1999-00,0.53,0.34,0,32,0
Travis Best,IND,82.0,20.6,3.3,6.8,0.483,0.4,0.376,2.9,0.504,0.514,1.9,2.3,0.821,0.2,1.5,1.7,3.3,0.9,0.1,1.3,8.9,1999-00,0.57,0.12,0,7,1
Robert Pack,DAL,29.0,22.9,3.3,7.9,0.417,0.1,0.364,3.2,0.42,0.426,2.2,2.7,0.808,0.2,1.2,1.4,5.8,1.1,0.1,2.6,8.9,1999-00,0.49,0.33,0,22,0
Bryant Reeves,VAN,69.0,25.7,3.7,8.1,0.448,0.0,0.0,3.7,0.452,0.448,1.6,2.4,0.648,1.8,3.8,5.7,1.2,0.5,0.6,1.7,8.9,1999-00,0.49,0.14,0,30,0
Troy Hudson,LAC,62.0,25.7,3.3,8.7,0.377,1.0,0.311,2.3,0.414,0.433,1.2,1.5,0.811,0.5,1.9,2.4,3.9,0.7,0.0,1.7,8.8,1999-00,0.47,0.14,0,33,0
Bonzi Wells,POR,66.0,17.6,3.6,7.3,0.492,0.3,0.377,3.3,0.506,0.513,1.3,2.0,0.682,1.2,1.6,2.8,1.5,1.0,0.2,1.5,8.8,1999-00,0.54,0.13,0,6,1
Kelvin Cato,HOU,65.0,24.3,3.3,6.2,0.537,0.0,0.0,3.3,0.543,0.537,2.1,3.2,0.649,1.6,4.4,6.0,0.4,0.5,1.9,1.1,8.7,1999-00,0.57,0.19,0,25,0
Eric Piatkowski,LAC,75.0,22.8,3.2,7.6,0.415,1.2,0.383,1.9,0.439,0.497,1.1,1.3,0.85,1.0,2.0,3.0,1.1,0.6,0.2,0.8,8.7,1999-00,0.53,0.11,0,33,0
Monty Williams,ORL,75.0,20.0,3.5,7.2,0.489,0.0,0.4,3.5,0.49,0.491,1.6,2.2,0.741,1.3,2.1,3.3,1.4,0.6,0.2,1.5,8.7,1999-00,0.53,0.11,0,21,0
Chauncey Billups,DEN,13.0,23.5,2.6,7.8,0.337,0.5,0.171,2.1,0.45,0.371,2.8,3.4,0.841,0.6,2.0,2.6,3.0,0.8,0.2,1.8,8.6,1999-00,0.46,0.58,0,23,0
Keon Clark,DEN,81.0,22.8,3.5,6.5,0.542,0.0,0.125,3.5,0.548,0.543,1.5,2.2,0.688,2.0,4.2,6.2,0.9,0.6,1.4,1.5,8.6,1999-00,0.58,0.15,0,23,0
Howard Eisley,UTA,82.0,25.6,3.4,8.2,0.418,0.7,0.368,2.7,0.434,0.462,1.0,1.2,0.824,0.3,1.8,2.1,4.2,0.7,0.1,1.6,8.6,1999-00,0.49,0.11,0,8,1
Steve Nash,DAL,56.0,27.4,3.1,6.5,0.477,1.1,0.403,2.0,0.528,0.559,1.3,1.5,0.882,0.6,1.6,2.2,4.9,0.7,0.1,1.8,8.6,1999-00,0.6,0.2,0,22,0
Shawn Bradley,DAL,77.0,24.7,3.5,7.2,0.479,0.0,0.2,3.4,0.482,0.48,1.5,1.9,0.765,2.1,4.4,6.5,0.8,0.9,2.5,1.0,8.4,1999-00,0.52,0.18,0,22,0
Terry Cummings,GSW,22.0,18.1,3.5,8.0,0.429,0.0,,3.5,0.429,0.429,1.5,1.8,0.821,2.0,2.8,4.9,1.0,0.6,0.4,1.2,8.4,1999-00,0.48,0.42,0,31,0
LaPhonso Ellis,ATL,58.0,22.6,3.6,8.0,0.45,0.1,0.143,3.6,0.465,0.454,1.1,1.6,0.695,1.7,3.3,5.0,1.0,0.6,0.4,0.9,8.4,1999-00,0.48,0.17,0,29,0
Corey Maggette,ORL,77.0,17.8,2.9,6.1,0.478,0.0,0.182,2.9,0.485,0.48,2.5,3.4,0.751,1.6,2.3,3.9,0.8,0.3,0.3,1.8,8.4,1999-00,0.55,0.1,0,21,0
Jerome Williams,DET,82.0,25.6,3.1,5.6,0.564,0.0,0.0,3.1,0.567,0.564,2.1,3.5,0.616,3.4,6.2,9.6,0.8,1.2,0.3,1.3,8.4,1999-00,0.59,0.18,0,20,1
Kenny Thomas,HOU,72.0,25.0,2.9,7.4,0.399,0.4,0.262,2.5,0.44,0.429,1.9,2.9,0.66,2.0,4.0,6.1,1.6,0.8,0.3,1.6,8.3,1999-00,0.48,0.14,0,25,0
Pat Garrity,ORL,82.0,18.0,3.1,7.1,0.441,1.0,0.401,2.2,0.461,0.509,1.0,1.4,0.721,0.5,2.0,2.6,0.7,0.4,0.2,1.0,8.2,1999-00,0.53,0.08,0,21,0
Rashard Lewis,SEA,82.0,19.2,3.4,6.9,0.486,0.5,0.333,2.9,0.527,0.521,1.0,1.5,0.683,1.5,2.5,4.1,0.9,0.8,0.4,1.0,8.2,1999-00,0.54,0.11,0,16,1
James Posey,DEN,81.0,25.3,2.8,6.6,0.429,1.0,0.373,1.8,0.468,0.506,1.5,1.9,0.8,1.0,2.9,3.9,1.8,1.2,0.4,1.2,8.2,1999-00,0.55,0.12,0,23,0
Bimbo Coles,ATL,80.0,24.1,3.5,7.6,0.455,0.1,0.205,3.4,0.472,0.461,1.1,1.3,0.817,0.4,1.8,2.2,3.6,0.7,0.1,1.3,8.1,1999-00,0.5,0.11,0,29,0
Horace Grant,SEA,76.0,35.4,3.5,7.9,0.444,0.0,0.0,3.5,0.447,0.444,1.1,1.5,0.721,2.2,5.6,7.8,2.5,0.7,0.8,0.8,8.1,1999-00,0.47,0.19,0,16,1
Mark Jackson,IND,81.0,27.0,3.0,7.0,0.432,1.1,0.403,1.9,0.45,0.51,1.0,1.2,0.806,0.8,2.9,3.7,8.0,0.9,0.1,2.1,8.1,1999-00,0.54,0.18,1,7,1
Jason Terry,ATL,81.0,23.3,3.1,7.4,0.415,0.6,0.293,2.5,0.458,0.453,1.4,1.7,0.807,0.3,1.8,2.0,4.3,1.1,0.1,1.9,8.1,1999-00,0.5,0.11,0,29,0
Jon Barry,SAC,62.0,20.7,2.6,5.6,0.465,1.1,0.429,1.5,0.495,0.561,1.7,1.9,0.922,0.6,2.0,2.6,2.4,1.2,0.1,1.4,8.0,1999-00,0.62,0.16,0,18,1
Erick Dampier,GSW,21.0,23.6,3.3,8.2,0.405,0.0,,3.3,0.405,0.405,1.3,2.4,0.529,2.3,4.1,6.4,0.9,0.4,0.7,1.4,8.0,1999-00,0.43,0.43,0,31,0
Aaron McKie,PHI,82.0,23.8,3.0,7.2,0.411,0.5,0.364,2.4,0.424,0.449,1.5,1.8,0.829,0.6,2.4,3.0,2.9,1.3,0.2,1.4,8.0,1999-00,0.5,0.12,0,14,1
Carlos Rogers,HOU,53.0,20.8,3.2,6.1,0.525,0.0,0.071,3.2,0.545,0.526,1.5,2.6,0.591,1.8,3.3,5.2,0.8,0.3,0.6,1.2,8.0,1999-00,0.55,0.18,0,25,0
Kurt Thomas,NYK,80.0,24.6,3.4,6.7,0.505,0.0,0.333,3.4,0.506,0.506,1.3,1.6,0.781,1.8,4.5,6.3,1.0,0.6,0.5,1.3,8.0,1999-00,0.54,0.14,0,12,1
Hersey Hawkins,CHI,61.0,26.6,2.6,6.1,0.424,0.9,0.39,1.7,0.444,0.497,1.8,2.0,0.899,0.5,2.4,2.9,2.2,1.2,0.2,1.6,7.9,1999-00,0.57,0.15,0,32,0
Mikki Moore,DET,29.0,16.8,3.0,4.8,0.621,0.0,,3.0,0.621,0.621,1.9,2.3,0.794,1.5,2.3,3.9,0.6,0.3,1.1,0.8,7.9,1999-00,0.68,0.37,0,20,1
Eric Snow,PHI,82.0,35.0,3.1,7.3,0.43,0.1,0.244,3.0,0.446,0.44,1.5,2.2,0.712,0.5,2.7,3.2,7.6,1.7,0.1,2.0,7.9,1999-00,0.48,0.17,0,14,1
Chris Whitney,WAS,82.0,19.8,2.6,6.4,0.417,1.2,0.376,1.5,0.455,0.509,1.4,1.6,0.848,0.2,1.4,1.6,3.8,0.7,0.1,1.3,7.8,1999-00,0.55,0.11,0,28,0
Corey Benjamin,CHI,48.0,18.0,3.0,7.3,0.414,0.6,0.348,2.4,0.437,0.459,1.0,1.7,0.598,0.4,1.4,1.8,1.1,0.6,0.5,1.5,7.7,1999-00,0.48,0.11,0,32,0
Brad Miller,CHH,55.0,17.5,2.5,5.3,0.461,0.0,0.0,2.5,0.464,0.461,2.8,3.5,0.785,2.1,3.3,5.3,0.8,0.4,0.6,0.9,7.7,1999-00,0.56,0.19,0,15,1
Dell Curry,TOR,67.0,16.3,2.9,6.8,0.427,1.4,0.393,1.5,0.467,0.532,0.4,0.5,0.75,0.2,1.3,1.5,1.3,0.5,0.1,0.6,7.6,1999-00,0.54,0.1,0,17,1
Danny Fortson,BOS,55.0,15.6,2.5,4.8,0.528,0.0,,2.5,0.528,0.528,2.5,3.4,0.735,2.6,4.1,6.7,0.5,0.4,0.1,1.2,7.6,1999-00,0.6,0.2,0,24,0
Aaron Williams,WAS,81.0,19.1,2.9,5.6,0.522,0.0,0.0,2.9,0.526,0.522,1.8,2.5,0.726,2.0,3.1,5.0,0.7,0.5,1.1,1.0,7.6,1999-00,0.57,0.13,0,28,0
Scott Williams,MIL,68.0,21.9,3.1,6.3,0.5,0.0,,3.1,0.5,0.5,1.4,1.9,0.729,2.6,4.0,6.6,0.4,0.6,1.0,1.0,7.6,1999-00,0.53,0.17,0,19,1
Kevin Willis,TOR,79.0,21.3,3.0,7.2,0.415,0.0,0.333,3.0,0.415,0.416,1.7,2.1,0.799,2.5,3.6,6.1,0.6,0.5,0.6,1.2,7.6,1999-00,0.47,0.12,0,17,1
Dedric Willoughby,CHI,25.0,20.3,2.4,7.2,0.341,1.2,0.296,1.3,0.395,0.422,1.6,2.0,0.765,0.4,1.6,2.0,2.6,0.9,0.1,1.5,7.6,1999-00,0.47,0.26,0,32,0
Mario Elie,SAS,79.0,28.1,2.5,5.8,0.427,0.9,0.398,1.5,0.446,0.508,1.6,1.9,0.846,0.6,2.5,3.2,2.4,0.9,0.1,1.6,7.5,1999-00,0.57,0.11,0,10,1
Detlef Schrempf,POR,77.0,21.6,2.4,5.6,0.432,0.3,0.404,2.2,0.436,0.456,2.3,2.8,0.833,1.0,3.3,4.3,2.6,0.5,0.2,1.3,7.5,1999-00,0.55,0.13,0,6,1
B.J. Armstrong,CHI,27.0,21.6,3.1,6.9,0.446,0.5,0.448,2.6,0.446,0.481,0.8,0.9,0.88,0.1,1.7,1.7,2.9,0.3,0.0,1.5,7.4,1999-00,0.51,0.26,0,32,0
Hubert Davis,DAL,79.0,23.0,2.7,5.9,0.468,1.0,0.491,1.7,0.455,0.556,0.8,1.0,0.87,0.2,1.5,1.7,1.8,0.3,0.0,0.9,7.4,1999-00,0.58,0.09,0,22,0
Danny Ferry,CLE,63.0,21.0,3.0,6.0,0.497,0.5,0.44,2.5,0.511,0.541,0.8,0.9,0.912,0.9,2.9,3.8,1.1,0.3,0.4,0.9,7.3,1999-00,0.57,0.14,0,26,0
Brian Grant,POR,63.0,21.0,2.7,5.6,0.491,0.0,0.5,2.7,0.491,0.493,1.8,2.6,0.675,1.9,3.5,5.5,1.0,0.5,0.4,1.3,7.3,1999-00,0.54,0.15,0,6,1
Dan Majerle,MIA,69.0,33.4,2.5,6.1,0.403,1.6,0.362,0.9,0.508,0.533,0.8,1.0,0.812,0.4,4.4,4.8,3.0,1.3,0.2,0.9,7.3,1999-00,0.56,0.17,0,11,1
Charlie Ward,NYK,72.0,27.6,2.6,6.2,0.423,1.4,0.386,1.2,0.475,0.537,0.7,0.8,0.828,0.3,2.9,3.2,4.2,1.3,0.2,1.4,7.3,1999-00,0.56,0.15,0,12,1
Dana Barros,BOS,72.0,15.8,2.7,6.0,0.451,0.8,0.41,1.9,0.471,0.518,0.9,1.1,0.868,0.2,1.2,1.4,1.8,0.4,0.1,0.9,7.2,1999-00,0.56,0.09,0,24,0
Jeff McInnis,LAC,25.0,23.9,3.2,7.4,0.43,0.3,0.333,2.9,0.442,0.449,0.5,0.7,0.765,0.7,2.2,2.9,3.6,0.6,0.1,1.1,7.2,1999-00,0.47,0.36,0,33,0
Roshown McLeod,ATL,44.0,19.5,3.0,7.5,0.395,0.0,0.154,2.9,0.404,0.398,1.2,1.6,0.771,0.9,2.2,3.1,1.2,0.4,0.1,1.3,7.2,1999-00,0.44,0.13,0,29,0
Clarence Weatherspoon,MIA,78.0,20.7,2.8,5.4,0.513,0.0,,2.8,0.513,0.513,1.7,2.3,0.738,1.6,4.1,5.8,1.2,0.7,0.6,1.3,7.2,1999-00,0.56,0.14,0,11,1
Eric Williams,BOS,68.0,20.3,2.4,5.7,0.427,0.4,0.347,2.1,0.446,0.46,2.0,2.5,0.793,0.8,1.5,2.3,1.4,0.6,0.2,1.0,7.2,1999-00,0.53,0.1,0,24,0
Jahidi White,WAS,80.0,19.2,2.9,5.6,0.507,0.0,,2.9,0.507,0.507,1.4,2.6,0.536,2.5,4.4,6.9,0.2,0.4,1.0,1.2,7.1,1999-00,0.53,0.13,0,28,0
Michael Doleac,ORL,81.0,16.5,3.0,6.6,0.452,0.0,0.5,3.0,0.452,0.453,1.0,1.2,0.842,1.1,3.0,4.1,0.8,0.4,0.4,0.8,7.0,1999-00,0.49,0.1,0,21,0
Ron Harper,LAL,80.0,25.5,2.7,6.6,0.399,0.4,0.311,2.2,0.421,0.43,1.3,1.8,0.68,1.2,3.0,4.2,3.4,1.1,0.5,1.7,7.0,1999-00,0.47,0.13,0,5,1
Eddie Robinson,CHH,67.0,16.6,3.2,5.8,0.549,0.0,0.0,3.2,0.555,0.549,0.7,1.0,0.734,0.8,1.9,2.7,0.5,0.7,0.4,0.6,7.0,1999-00,0.56,0.12,0,15,1
Dee Brown,TOR,38.0,17.7,2.4,6.8,0.36,1.8,0.358,0.7,0.366,0.49,0.3,0.4,0.688,0.2,1.2,1.4,2.3,0.6,0.1,1.0,6.9,1999-00,0.49,0.15,0,17,1
Moochie Norris,HOU,30.0,16.7,2.3,5.3,0.434,0.4,0.414,1.9,0.438,0.472,1.9,2.4,0.781,0.5,1.7,2.3,3.1,0.8,0.0,1.0,6.9,1999-00,0.54,0.29,0,25,0
Charles Oakley,TOR,80.0,30.4,2.9,7.0,0.418,0.2,0.341,2.8,0.424,0.43,0.8,1.1,0.776,1.5,5.3,6.8,3.2,1.3,0.6,1.9,6.9,1999-00,0.46,0.16,0,17,1
Matt Bullard,HOU,56.0,18.3,2.5,6.1,0.409,1.4,0.446,1.1,0.368,0.525,0.4,0.5,0.833,0.2,2.2,2.5,1.1,0.3,0.2,0.6,6.8,1999-00,0.54,0.12,0,25,0
Todd Day,PHO,58.0,16.2,2.2,5.7,0.394,1.1,0.388,1.1,0.4,0.491,1.2,1.9,0.667,0.5,1.7,2.2,1.1,0.8,0.4,0.9,6.8,1999-00,0.52,0.11,0,9,1
Isaac Austin,WAS,59.0,19.9,2.6,6.0,0.429,0.0,0.25,2.5,0.431,0.43,1.6,2.3,0.686,1.1,3.7,4.8,1.3,0.3,0.6,1.8,6.7,1999-00,0.48,0.13,0,28,0
Armen Gilliam,UTA,50.0,15.6,2.7,6.1,0.436,0.0,0.0,2.7,0.438,0.436,1.3,1.7,0.779,1.4,2.7,4.2,0.8,0.2,0.3,1.1,6.7,1999-00,0.49,0.15,0,8,1
Adrian Griffin,BOS,72.0,26.8,2.4,5.7,0.424,0.2,0.281,2.2,0.447,0.443,1.7,2.2,0.753,1.8,3.4,5.2,2.5,1.6,0.2,1.3,6.7,1999-00,0.5,0.15,0,24,0
Lucious Harris,NJN,77.0,19.6,2.6,6.0,0.428,0.5,0.33,2.1,0.46,0.469,1.0,1.3,0.798,0.7,1.7,2.4,1.3,0.8,0.1,0.5,6.7,1999-00,0.51,0.09,0,27,0
Kevin Johnson,PHO,6.0,18.8,2.7,4.7,0.571,0.2,1.0,2.5,0.556,0.589,1.2,1.2,1.0,0.0,2.7,2.7,4.0,0.3,0.0,1.2,6.7,1999-00,0.64,1.75,0,9,1
Terry Mills,DET,82.0,22.5,2.6,6.0,0.439,1.2,0.393,1.5,0.484,0.536,0.3,0.4,0.735,0.6,4.1,4.8,1.0,0.5,0.3,0.6,6.7,1999-00,0.54,0.11,0,20,1
Malik Rose,SAS,74.0,18.1,2.4,5.2,0.457,0.0,0.333,2.4,0.458,0.458,1.9,2.7,0.722,1.8,2.7,4.5,0.6,0.5,0.7,1.3,6.7,1999-00,0.52,0.11,0,10,1
Tony Battie,BOS,82.0,18.4,2.7,5.6,0.477,0.0,0.125,2.7,0.483,0.478,1.2,1.8,0.675,1.9,3.1,5.0,0.8,0.6,0.9,0.8,6.6,1999-00,0.52,0.12,0,24,0
Rex Chapman,PHO,53.0,18.1,2.3,6.0,0.388,0.8,0.333,1.6,0.421,0.452,1.1,1.5,0.756,0.2,1.3,1.5,1.2,0.4,0.0,0.7,6.6,1999-00,0.5,0.09,0,9,1
Andrew DeClercq,CLE,82.0,22.3,2.7,5.4,0.508,0.0,,2.7,0.508,0.508,1.1,2.0,0.588,1.9,3.5,5.4,0.7,0.8,0.8,1.3,6.6,1999-00,0.53,0.11,0,26,0
Al Harrington,IND,50.0,17.1,2.4,5.3,0.458,0.2,0.235,2.3,0.491,0.473,1.6,2.2,0.703,0.9,2.2,3.2,0.8,0.5,0.2,1.3,6.6,1999-00,0.53,0.13,0,7,1
Sam Perkins,IND,81.0,20.0,2.3,5.4,0.417,1.1,0.408,1.2,0.426,0.518,1.0,1.2,0.825,0.8,2.8,3.6,0.8,0.4,0.4,0.8,6.6,1999-00,0.56,0.1,0,7,1
Rick Fox,LAL,82.0,18.0,2.5,6.1,0.414,0.7,0.326,1.8,0.464,0.473,0.8,1.0,0.808,0.8,1.6,2.4,1.7,0.6,0.3,1.1,6.5,1999-00,0.5,0.08,0,5,1
Dion Glover,ATL,30.0,14.9,2.2,5.7,0.386,0.4,0.267,1.8,0.429,0.421,1.7,2.3,0.729,0.5,0.8,1.3,0.9,0.5,0.1,0.9,6.5,1999-00,0.48,0.14,0,29,0
Sam Mitchell,MIN,66.0,18.6,2.5,5.7,0.447,0.2,0.435,2.4,0.448,0.46,1.2,1.4,0.88,0.4,1.7,2.1,1.7,0.4,0.2,0.7,6.5,1999-00,0.51,0.1,0,13,1
John Wallace,NYK,60.0,13.3,2.6,5.5,0.467,0.0,0.0,2.6,0.471,0.467,1.4,1.7,0.804,0.7,1.6,2.3,0.4,0.2,0.2,1.1,6.5,1999-00,0.52,0.09,0,12,1
Randy Brown,CHI,59.0,27.5,2.7,7.4,0.361,0.1,0.5,2.6,0.359,0.364,1.1,1.4,0.738,0.4,2.1,2.4,3.4,1.0,0.3,1.8,6.4,1999-00,0.4,0.11,0,32,0
Tony Delk,SAC,46.0,14.8,2.6,6.1,0.43,0.2,0.225,2.4,0.464,0.446,1.0,1.3,0.797,0.8,1.1,1.9,1.2,0.8,0.1,0.7,6.4,1999-00,0.48,0.13,0,18,1
Lawrence Funderburke,SAC,75.0,13.7,2.5,4.7,0.523,0.0,0.0,2.5,0.526,0.523,1.5,2.2,0.706,1.3,1.8,3.1,0.4,0.4,0.3,0.5,6.4,1999-00,0.56,0.1,0,18,1
Matt Maloney,CHI,51.0,23.0,2.2,6.2,0.358,1.2,0.356,1.0,0.361,0.456,0.7,0.9,0.822,0.2,1.1,1.3,2.7,0.6,0.1,1.2,6.4,1999-00,0.49,0.11,0,32,0
Greg Anthony,POR,82.0,18.9,2.1,5.1,0.406,1.1,0.378,1.0,0.443,0.512,1.1,1.4,0.772,0.2,1.4,1.6,2.5,0.7,0.1,1.0,6.3,1999-00,0.55,0.08,0,6,1
Anthony Carter,MIA,79.0,23.5,2.5,6.4,0.395,0.0,0.13,2.5,0.407,0.398,1.2,1.6,0.75,0.6,1.9,2.5,4.8,1.2,0.1,2.2,6.3,1999-00,0.44,0.11,0,11,1
Tony Farmer,GSW,74.0,16.2,1.7,4.2,0.407,0.1,0.182,1.6,0.444,0.42,2.7,3.6,0.766,1.6,2.4,4.0,1.0,0.9,0.2,1.1,6.3,1999-00,0.54,0.11,0,31,0
Derek Fisher,LAL,78.0,23.1,2.1,6.2,0.346,0.7,0.313,1.5,0.363,0.4,1.3,1.9,0.724,0.3,1.6,1.8,2.8,1.0,0.0,1.0,6.3,1999-00,0.45,0.08,0,5,1
Jaren Jackson,SAS,81.0,20.9,2.3,6.0,0.381,1.3,0.353,1.0,0.429,0.492,0.4,0.6,0.647,0.4,1.8,2.2,1.5,0.7,0.1,0.8,6.3,1999-00,0.5,0.08,0,10,1
Luc Longley,PHO,72.0,19.7,2.6,5.5,0.466,0.0,,2.6,0.466,0.466,1.1,1.3,0.825,1.4,3.1,4.5,1.1,0.3,0.6,1.9,6.3,1999-00,0.52,0.11,0,9,1
Oliver Miller,PHO,51.0,21.3,2.7,4.6,0.588,0.0,,2.7,0.588,0.588,1.0,1.4,0.671,1.7,3.4,5.1,1.3,0.8,1.6,1.5,6.3,1999-00,0.6,0.22,0,9,1
Michael Smith,WAS,46.0,24.9,2.3,4.2,0.563,0.0,0.0,2.3,0.565,0.563,1.6,2.2,0.723,2.6,4.6,7.2,1.2,0.6,0.5,1.0,6.3,1999-00,0.61,0.27,0,28,0
Michael Curry,DET,82.0,19.6,2.2,4.6,0.48,0.0,0.2,2.2,0.484,0.482,1.7,2.0,0.839,0.3,1.0,1.3,1.1,0.4,0.1,0.9,6.2,1999-00,0.57,0.07,0,20,1
Antonio Daniels,SAS,68.0,17.6,2.4,5.1,0.474,0.3,0.333,2.1,0.507,0.506,1.1,1.5,0.713,0.2,1.0,1.3,2.6,0.8,0.1,0.9,6.2,1999-00,0.54,0.1,0,10,1
Mark Davis,GSW,23.0,20.2,2.4,6.0,0.409,0.0,0.0,2.4,0.415,0.409,1.3,2.0,0.66,1.3,2.3,3.7,1.7,1.1,0.2,1.7,6.2,1999-00,0.45,0.3,0,31,0
