Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Dexter Pittman,2TM,11.0,2.9,0.4,1.0,0.364,0.0,,0.4,0.364,0.364,0.0,0.3,0.0,0.6,0.5,1.1,0.0,0.0,0.0,0.3,0.7,2012-13,0.31,0.05,0,-1,0
DeSagana Diop,CHA,22.0,10.3,0.4,1.2,0.296,0.0,0.0,0.4,0.308,0.296,0.0,0.0,0.0,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.7,2012-13,0.29,0.15,0,-1,0
Chris Wright,DAL,3.0,1.3,0.3,0.7,0.5,0.0,,0.3,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,2012-13,0.5,0.0,0,23,0
Jarvis Varnado,2TM,13.0,4.5,0.2,0.5,0.429,0.0,,0.2,0.429,0.429,0.2,0.3,0.5,0.2,0.5,0.7,0.2,0.1,0.2,0.5,0.6,2012-13,0.47,0.07,0,-1,0
Andris Biedriņš,GSW,53.0,9.3,0.2,0.4,0.476,0.0,,0.2,0.476,0.476,0.1,0.2,0.308,0.6,2.2,2.9,0.3,0.3,0.8,0.3,0.5,2012-13,0.51,0.08,0,16,1
Will Conroy,MIN,4.0,5.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,2012-13,0.06,-0.47,0,28,0
Joel Przybilla,MIL,12.0,5.7,0.1,0.3,0.25,0.0,,0.1,0.25,0.25,0.0,0.2,0.0,0.4,1.3,1.8,0.3,0.1,0.2,0.3,0.2,2012-13,0.26,0.16,0,24,1
Matt Carroll,CHA,1.0,6.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-13,,1.0,0,-1,0
Justin Dentmon,DAL,2.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13,0.0,-0.5,0,23,0
Andrew Goudelock,LAL,1.0,6.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-13,0.0,-1.0,0,18,1
Damion James,BRK,2.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2012-13,,0.25,0,15,1
Darius Johnson-Odom,LAL,4.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.8,1.0,0.3,0.0,0.0,0.0,0.0,2012-13,0.0,0.08,0,18,1
Solomon Jones,NYK,2.0,13.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.5,1.5,0.0,2012-13,0.0,0.0,0,13,1
Darko Miličić,BOS,1.0,5.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2012-13,0.0,-2.0,0,22,1
League Average,,,,,,0.453,,0.359,,0.483,0.496,,,0.753,,,,,,,,,2012-13,,,0,-1,0
Kevin Durant,OKC,81.0,38.5,10.5,20.8,0.503,2.4,0.391,8.1,0.549,0.56,8.7,9.9,0.873,0.7,6.7,7.4,5.5,1.3,0.7,3.5,32.0,2013-14,0.64,0.39,1,8,1
Carmelo Anthony,NYK,77.0,38.7,9.6,21.3,0.452,2.2,0.402,7.5,0.469,0.503,6.0,7.0,0.848,1.9,6.2,8.1,3.1,1.2,0.7,2.6,27.4,2013-14,0.56,0.33,1,25,0
LeBron James,MIA,77.0,37.7,10.0,17.6,0.567,1.5,0.379,8.5,0.622,0.61,5.7,7.6,0.75,1.1,5.9,6.9,6.3,1.6,0.3,3.5,27.1,2013-14,0.65,0.38,1,12,1
Kevin Love,MIN,77.0,36.3,8.4,18.5,0.457,2.5,0.376,6.0,0.502,0.524,6.8,8.2,0.821,2.9,9.6,12.5,4.4,0.8,0.5,2.5,26.1,2013-14,0.59,0.39,0,23,0
James Harden,HOU,73.0,38.0,7.5,16.5,0.456,2.4,0.366,5.1,0.515,0.529,7.9,9.1,0.866,0.8,3.9,4.7,6.1,1.6,0.4,3.6,25.4,2013-14,0.62,0.33,1,11,1
Blake Griffin,LAC,80.0,35.8,9.0,17.0,0.528,0.2,0.273,8.8,0.537,0.533,6.0,8.4,0.715,2.4,7.1,9.5,3.9,1.2,0.6,2.8,24.1,2013-14,0.58,0.33,0,9,1
Stephen Curry,GSW,78.0,36.5,8.4,17.7,0.471,3.3,0.424,5.0,0.509,0.566,3.9,4.5,0.885,0.6,3.7,4.3,8.5,1.6,0.2,3.8,24.0,2013-14,0.61,0.32,1,14,1
LaMarcus Aldridge,POR,69.0,36.2,9.4,20.6,0.458,0.0,0.2,9.4,0.461,0.459,4.3,5.2,0.822,2.4,8.7,11.1,2.6,0.9,1.0,1.8,23.2,2013-14,0.51,0.36,0,13,1
DeMarcus Cousins,SAC,71.0,32.4,8.3,16.8,0.496,0.0,0.0,8.3,0.499,0.496,6.1,8.4,0.726,3.1,8.6,11.7,2.9,1.5,1.3,3.5,22.7,2013-14,0.55,0.36,0,30,0
DeMar DeRozan,TOR,79.0,38.2,7.6,17.8,0.429,0.8,0.305,6.8,0.451,0.452,6.6,8.0,0.824,0.6,3.7,4.3,4.0,1.1,0.4,2.2,22.7,2013-14,0.53,0.24,0,19,1
Al Jefferson,CHA,73.0,35.0,9.6,18.8,0.509,0.0,0.2,9.5,0.512,0.51,2.6,3.8,0.69,2.1,8.7,10.8,2.1,0.9,1.1,1.7,21.8,2013-14,0.53,0.34,0,-1,0
Russell Westbrook,OKC,46.0,30.7,7.5,17.2,0.437,1.5,0.318,6.0,0.482,0.48,5.3,6.4,0.826,1.2,4.5,5.7,6.9,1.9,0.2,3.8,21.8,2013-14,0.54,0.48,1,8,1
Paul George,IND,80.0,36.2,7.2,17.0,0.424,2.3,0.364,4.9,0.458,0.49,5.0,5.8,0.864,0.8,6.0,6.8,3.5,1.9,0.3,2.8,21.7,2013-14,0.55,0.26,0,10,1
Dirk Nowitzki,DAL,80.0,32.9,7.9,15.9,0.497,1.6,0.398,6.3,0.532,0.549,4.2,4.7,0.899,0.5,5.7,6.2,2.7,0.9,0.6,1.5,21.7,2013-14,0.6,0.28,0,16,1
Anthony Davis,NOP,67.0,35.2,7.8,15.0,0.519,0.0,0.222,7.8,0.522,0.52,5.2,6.6,0.791,3.1,7.0,10.0,1.6,1.3,2.8,1.6,20.8,2013-14,0.58,0.39,0,27,0
Kyrie Irving,CLE,71.0,35.2,7.5,17.4,0.43,1.7,0.358,5.8,0.458,0.48,4.1,4.8,0.861,0.7,2.9,3.6,6.1,1.5,0.3,2.7,20.8,2013-14,0.53,0.27,0,28,0
Damian Lillard,POR,82.0,35.8,6.7,15.9,0.424,2.7,0.394,4.1,0.447,0.508,4.5,5.2,0.871,0.4,3.1,3.5,5.6,0.8,0.3,2.4,20.7,2013-14,0.57,0.23,0,13,1
Brook Lopez,BRK,17.0,31.4,7.6,13.5,0.563,0.0,0.0,7.6,0.566,0.563,5.5,6.8,0.817,2.3,3.7,6.0,0.9,0.5,1.8,1.6,20.7,2013-14,0.63,1.24,0,21,1
Goran Dragić,PHO,76.0,35.1,7.3,14.4,0.505,1.6,0.408,5.7,0.542,0.561,4.2,5.5,0.76,0.9,2.3,3.2,5.9,1.4,0.3,2.8,20.3,2013-14,0.6,0.26,0,17,0
Isaiah Thomas,SAC,72.0,34.7,6.9,15.2,0.453,1.8,0.349,5.1,0.504,0.51,4.8,5.7,0.85,0.7,2.3,2.9,6.3,1.3,0.1,3.0,20.3,2013-14,0.57,0.26,0,30,0
Rudy Gay,2TM,73.0,34.7,7.4,16.2,0.455,0.9,0.33,6.5,0.481,0.483,4.4,5.3,0.822,1.5,4.4,6.0,2.9,1.3,0.8,3.1,20.0,2013-14,0.54,0.25,0,-1,0
Ryan Anderson,NOP,22.0,36.1,7.0,16.1,0.438,3.0,0.409,4.0,0.463,0.532,2.7,2.8,0.952,3.0,3.5,6.5,0.8,0.5,0.3,0.9,19.8,2013-14,0.57,0.81,0,27,0
John Wall,WAS,82.0,36.3,7.1,16.3,0.433,1.3,0.351,5.7,0.458,0.473,3.9,4.8,0.805,0.5,3.6,4.1,8.8,1.8,0.5,3.6,19.3,2013-14,0.52,0.25,0,20,1
Kevin Martin,MIN,68.0,32.0,6.5,15.0,0.43,1.7,0.387,4.8,0.448,0.486,4.5,5.0,0.891,0.5,2.5,3.0,1.8,1.0,0.1,1.6,19.1,2013-14,0.56,0.21,0,23,0
Chris Paul,LAC,62.0,35.0,6.5,14.0,0.467,1.3,0.368,5.3,0.498,0.511,4.8,5.6,0.855,0.6,3.7,4.3,10.7,2.5,0.1,2.3,19.1,2013-14,0.58,0.42,1,9,1
Monta Ellis,DAL,82.0,36.9,7.0,15.6,0.451,0.8,0.33,6.2,0.474,0.478,4.1,5.2,0.788,0.5,3.1,3.6,5.7,1.7,0.3,3.2,19.0,2013-14,0.53,0.21,0,16,1
Dwyane Wade,MIA,54.0,32.9,7.7,14.1,0.545,0.2,0.281,7.5,0.557,0.551,3.5,4.8,0.733,1.1,3.4,4.5,4.7,1.5,0.5,3.0,19.0,2013-14,0.59,0.36,1,12,1
Jamal Crawford,LAC,69.0,30.3,6.1,14.7,0.416,2.3,0.361,3.8,0.46,0.496,4.0,4.7,0.866,0.5,1.8,2.3,3.2,0.9,0.2,2.0,18.6,2013-14,0.55,0.2,0,9,1
Al Horford,ATL,29.0,33.0,8.2,14.5,0.567,0.1,0.364,8.1,0.572,0.571,2.0,2.9,0.682,2.3,6.1,8.4,2.6,0.9,1.5,2.2,18.6,2013-14,0.59,0.78,0,24,1
Klay Thompson,GSW,81.0,35.4,6.9,15.5,0.444,2.8,0.417,4.1,0.464,0.533,1.8,2.3,0.795,0.5,2.6,3.1,2.2,0.9,0.5,1.7,18.4,2013-14,0.56,0.18,0,14,1
Dwight Howard,HOU,71.0,33.7,6.7,11.3,0.591,0.0,0.286,6.6,0.594,0.593,4.9,9.0,0.547,3.3,8.9,12.2,1.8,0.8,1.8,3.2,18.3,2013-14,0.6,0.32,0,11,1
Arron Afflalo,ORL,73.0,35.0,6.4,13.8,0.459,1.8,0.427,4.6,0.473,0.522,3.8,4.6,0.815,0.4,3.2,3.6,3.4,0.5,0.0,2.0,18.2,2013-14,0.58,0.21,0,34,0
David Lee,GSW,69.0,33.2,7.4,14.2,0.523,0.0,0.0,7.4,0.523,0.523,3.3,4.3,0.78,2.6,6.7,9.3,2.1,0.7,0.4,2.2,18.2,2013-14,0.57,0.3,1,14,1
Brandon Knight,MIL,72.0,33.3,6.4,15.2,0.422,1.5,0.325,4.9,0.466,0.473,3.6,4.5,0.802,0.6,2.9,3.5,4.9,1.0,0.2,2.6,17.9,2013-14,0.52,0.21,0,36,0
Kyle Lowry,TOR,79.0,36.2,5.8,13.7,0.423,2.4,0.38,3.4,0.46,0.511,4.0,4.9,0.813,1.1,3.6,4.7,7.4,1.5,0.2,2.5,17.9,2013-14,0.56,0.26,0,19,1
Paul Millsap,ATL,74.0,33.5,6.5,14.1,0.461,1.0,0.358,5.5,0.487,0.498,3.9,5.3,0.731,2.1,6.4,8.5,3.1,1.7,1.1,2.5,17.9,2013-14,0.54,0.28,0,24,1
Nick Young,LAL,64.0,28.3,6.0,13.9,0.435,2.1,0.386,3.9,0.468,0.511,3.7,4.5,0.825,0.5,2.1,2.6,1.5,0.7,0.2,1.5,17.9,2013-14,0.56,0.2,0,31,0
Thaddeus Young,PHI,79.0,34.4,7.4,16.2,0.454,1.1,0.308,6.2,0.496,0.489,2.1,2.9,0.712,2.1,3.9,6.0,2.3,2.1,0.5,2.1,17.9,2013-14,0.51,0.22,0,35,0
Eric Bledsoe,PHO,43.0,32.9,6.2,12.9,0.477,1.2,0.357,5.0,0.517,0.522,4.3,5.5,0.772,0.6,4.1,4.7,5.5,1.6,0.3,3.3,17.7,2013-14,0.58,0.43,0,17,0
Kemba Walker,CHA,73.0,35.8,6.2,15.7,0.393,1.5,0.333,4.7,0.417,0.441,3.9,4.6,0.837,0.5,3.7,4.2,6.1,1.2,0.4,2.3,17.7,2013-14,0.5,0.23,0,-1,0
Ty Lawson,DEN,62.0,35.8,5.6,13.0,0.431,1.2,0.356,4.4,0.455,0.475,5.2,6.5,0.798,0.6,2.8,3.5,8.8,1.6,0.2,3.2,17.6,2013-14,0.55,0.32,1,26,0
Nikola Peković,MIN,54.0,30.8,7.0,13.0,0.541,0.0,,7.0,0.541,0.541,3.4,4.6,0.747,3.8,4.9,8.7,0.9,0.6,0.4,1.6,17.5,2013-14,0.58,0.36,0,23,0
Pau Gasol,LAL,60.0,31.4,7.1,14.8,0.48,0.1,0.286,7.0,0.483,0.482,3.1,4.2,0.736,2.1,7.6,9.7,3.4,0.5,1.5,2.4,17.4,2013-14,0.52,0.35,0,31,0
Zach Randolph,MEM,79.0,34.2,7.1,15.2,0.467,0.0,0.1,7.1,0.474,0.468,3.2,4.3,0.742,3.4,6.7,10.1,2.5,0.7,0.3,2.3,17.4,2013-14,0.51,0.25,0,15,1
Mike Conley,MEM,73.0,33.5,6.3,14.1,0.45,1.4,0.361,4.9,0.484,0.5,3.1,3.8,0.815,0.6,2.4,2.9,6.0,1.5,0.2,2.1,17.2,2013-14,0.55,0.24,0,15,1
Bradley Beal,WAS,73.0,34.7,6.6,15.7,0.419,1.9,0.402,4.7,0.426,0.479,2.0,2.6,0.788,0.7,3.0,3.7,3.3,1.0,0.2,1.8,17.1,2013-14,0.51,0.19,0,20,1
Jeff Green,BOS,82.0,34.2,5.9,14.3,0.412,1.6,0.341,4.2,0.448,0.469,3.5,4.3,0.795,0.7,4.0,4.6,1.7,0.7,0.6,2.0,16.9,2013-14,0.52,0.16,0,33,0
Michael Carter-Williams,PHI,70.0,34.5,6.1,15.1,0.405,0.8,0.264,5.3,0.44,0.431,3.7,5.2,0.703,1.4,4.8,6.2,6.3,1.9,0.6,3.5,16.7,2013-14,0.48,0.25,0,35,0
Tony Parker,SAS,68.0,29.4,6.7,13.4,0.499,0.4,0.373,6.3,0.509,0.513,2.9,3.6,0.811,0.3,2.0,2.3,5.7,0.5,0.1,2.2,16.7,2013-14,0.56,0.23,1,7,1
Chandler Parsons,HOU,74.0,37.6,6.3,13.3,0.472,1.8,0.37,4.5,0.528,0.538,2.2,3.0,0.742,0.9,4.6,5.5,4.0,1.2,0.4,1.9,16.6,2013-14,0.57,0.24,0,11,1
Jeff Teague,ATL,79.0,32.2,5.8,13.2,0.438,0.9,0.329,4.8,0.469,0.474,4.0,4.8,0.846,0.4,2.2,2.6,6.7,1.1,0.2,2.9,16.5,2013-14,0.54,0.2,0,24,1
Wesley Matthews,POR,82.0,33.9,5.4,12.3,0.441,2.5,0.393,3.0,0.49,0.541,3.1,3.7,0.837,0.6,2.9,3.5,2.4,0.9,0.2,1.3,16.4,2013-14,0.59,0.18,0,13,1
Josh Smith,DET,77.0,35.5,6.7,16.0,0.419,0.9,0.264,5.8,0.462,0.448,2.1,3.9,0.532,1.3,5.4,6.8,3.3,1.4,1.4,2.6,16.4,2013-14,0.46,0.2,0,29,0
Chris Bosh,MIA,79.0,32.0,6.2,12.1,0.516,0.9,0.339,5.3,0.569,0.555,2.8,3.4,0.82,1.2,5.4,6.6,1.1,1.0,1.0,1.6,16.2,2013-14,0.6,0.23,0,12,1
Gordon Hayward,UTA,77.0,36.4,5.5,13.4,0.413,1.1,0.304,4.4,0.453,0.454,4.0,4.9,0.816,0.8,4.3,5.1,5.2,1.4,0.5,2.8,16.2,2013-14,0.52,0.22,0,32,0
Luol Deng,2TM,63.0,35.1,5.9,13.7,0.431,0.9,0.302,5.0,0.468,0.465,3.4,4.3,0.791,1.6,4.2,5.7,2.9,1.0,0.1,1.8,16.0,2013-14,0.51,0.24,0,-1,0
Derrick Rose,CHI,10.0,31.1,5.8,16.4,0.354,1.6,0.34,4.2,0.359,0.402,2.7,3.2,0.844,0.9,2.3,3.2,4.3,0.5,0.1,3.4,15.9,2013-14,0.45,0.95,0,18,1
Dion Waiters,CLE,70.0,29.6,6.1,14.2,0.433,1.3,0.368,4.8,0.455,0.479,2.3,3.4,0.685,0.5,2.3,2.8,3.0,0.9,0.2,2.2,15.9,2013-14,0.51,0.16,0,28,0
Gerald Green,PHO,82.0,28.4,5.5,12.3,0.445,2.5,0.4,3.0,0.492,0.547,2.4,2.8,0.848,0.6,2.8,3.4,1.5,0.9,0.5,1.8,15.8,2013-14,0.58,0.16,0,17,0
Joe Johnson,BRK,79.0,32.6,5.8,12.9,0.454,2.1,0.401,3.8,0.489,0.533,2.0,2.5,0.815,0.6,2.8,3.4,2.7,0.6,0.1,1.5,15.8,2013-14,0.56,0.17,0,21,1
Jodie Meeks,LAL,77.0,33.2,5.4,11.6,0.463,2.1,0.401,3.3,0.514,0.554,2.9,3.4,0.857,0.4,2.1,2.5,1.8,1.4,0.1,1.4,15.7,2013-14,0.6,0.17,0,31,0
Brandon Jennings,DET,80.0,34.1,5.3,14.2,0.373,1.9,0.337,3.4,0.397,0.441,3.0,4.0,0.751,0.7,2.3,3.1,7.6,1.3,0.1,2.7,15.5,2013-14,0.49,0.19,0,29,0
Eric Gordon,NOP,64.0,32.1,5.6,12.8,0.436,1.6,0.391,4.0,0.456,0.498,2.7,3.5,0.785,0.5,2.1,2.6,3.3,1.2,0.2,2.1,15.4,2013-14,0.54,0.2,0,27,0
Greg Monroe,DET,82.0,32.8,6.1,12.4,0.497,0.0,0.0,6.1,0.497,0.497,2.9,4.5,0.657,3.1,6.1,9.3,2.1,1.1,0.6,2.0,15.2,2013-14,0.53,0.22,0,29,0
JJ Redick,LAC,35.0,28.2,5.2,11.4,0.455,2.1,0.395,3.1,0.507,0.546,2.8,3.0,0.915,0.3,1.9,2.1,2.2,0.8,0.1,1.2,15.2,2013-14,0.6,0.37,0,9,1
Tim Duncan,SAS,74.0,29.2,6.0,12.2,0.49,0.0,0.0,6.0,0.493,0.49,3.1,4.3,0.731,2.1,7.6,9.7,3.0,0.6,1.9,2.1,15.1,2013-14,0.54,0.28,1,7,1
Serge Ibaka,OKC,81.0,32.9,6.5,12.1,0.536,0.3,0.383,6.2,0.546,0.548,1.9,2.5,0.784,2.8,6.0,8.8,1.0,0.5,2.7,1.5,15.1,2013-14,0.57,0.25,0,8,1
Avery Bradley,BOS,60.0,30.9,6.0,13.8,0.438,1.3,0.395,4.7,0.451,0.485,1.5,1.9,0.804,0.8,3.0,3.8,1.4,1.1,0.2,1.6,14.9,2013-14,0.51,0.19,0,33,0
Marc Gasol,MEM,59.0,33.4,5.7,12.1,0.473,0.0,0.182,5.7,0.477,0.474,3.1,4.1,0.768,1.4,5.8,7.2,3.6,1.0,1.3,1.9,14.6,2013-14,0.53,0.31,1,15,1
Tobias Harris,ORL,61.0,30.3,5.4,11.7,0.464,0.5,0.254,4.9,0.508,0.486,3.2,4.0,0.807,1.4,5.5,7.0,1.3,0.7,0.4,1.3,14.6,2013-14,0.54,0.26,0,34,0
Tyreke Evans,NOP,72.0,28.2,5.4,12.5,0.436,0.3,0.221,5.1,0.461,0.448,3.3,4.3,0.771,1.1,3.7,4.7,5.0,1.2,0.3,2.4,14.5,2013-14,0.5,0.21,0,27,0
J.R. Smith,NYK,74.0,32.7,5.4,12.9,0.415,2.6,0.394,2.8,0.436,0.514,1.2,1.9,0.652,0.5,3.5,4.0,3.0,0.9,0.3,1.5,14.5,2013-14,0.53,0.18,0,25,0
Trevor Ariza,WAS,77.0,35.4,5.1,11.1,0.456,2.3,0.407,2.7,0.509,0.562,1.9,2.5,0.772,1.3,4.9,6.2,2.5,1.6,0.3,1.7,14.4,2013-14,0.59,0.22,0,20,1
Jrue Holiday,NOP,34.0,33.6,6.0,13.4,0.447,0.9,0.39,5.1,0.459,0.48,1.5,1.9,0.81,0.8,3.4,4.2,7.9,1.6,0.4,3.1,14.3,2013-14,0.5,0.51,0,27,0
Deron Williams,BRK,64.0,32.2,5.0,11.2,0.45,1.5,0.366,3.5,0.5,0.518,2.7,3.4,0.801,0.2,2.4,2.6,6.1,1.5,0.2,2.2,14.3,2013-14,0.56,0.24,0,21,1
Nenê,WAS,53.0,29.4,5.6,11.2,0.503,0.0,0.2,5.6,0.506,0.504,2.9,5.0,0.583,1.2,4.3,5.5,2.9,1.2,0.9,2.2,14.2,2013-14,0.53,0.28,0,20,1
Nikola Vučević,ORL,57.0,31.8,6.2,12.2,0.507,0.0,,6.2,0.507,0.507,1.8,2.4,0.766,3.2,7.7,11.0,1.8,1.1,0.8,2.0,14.2,2013-14,0.54,0.36,0,34,0
Evan Turner,2TM,81.0,30.3,5.4,12.6,0.425,0.6,0.321,4.7,0.444,0.45,2.6,3.2,0.813,0.8,4.3,5.0,3.2,0.8,0.1,2.3,14.0,2013-14,0.5,0.16,0,-1,0
Alec Burks,UTA,78.0,28.1,4.9,10.7,0.457,0.6,0.35,4.2,0.48,0.487,3.6,4.8,0.748,0.8,2.5,3.3,2.7,0.9,0.2,1.9,14.0,2013-14,0.55,0.16,0,32,0
Gerald Henderson,CHA,77.0,32.0,5.2,12.1,0.433,0.5,0.348,4.7,0.445,0.455,3.1,4.0,0.761,0.4,3.6,4.0,2.6,0.7,0.4,1.5,14.0,2013-14,0.51,0.16,0,-1,0
David West,IND,80.0,30.9,5.7,11.7,0.488,0.1,0.267,5.7,0.491,0.49,2.5,3.1,0.789,1.5,5.3,6.8,2.8,0.8,0.9,1.7,14.0,2013-14,0.54,0.21,0,10,1
Rodney Stuckey,DET,73.0,26.7,5.1,11.7,0.436,0.3,0.273,4.8,0.455,0.45,3.3,4.0,0.836,0.5,1.8,2.3,2.1,0.7,0.1,1.7,13.9,2013-14,0.52,0.14,0,29,0
Kobe Bryant,LAL,6.0,29.5,5.2,12.2,0.425,0.5,0.188,4.7,0.491,0.445,3.0,3.5,0.857,0.3,4.0,4.3,6.3,1.2,0.2,5.7,13.8,2013-14,0.5,2.1,1,31,0
Markieff Morris,PHO,81.0,26.6,5.1,10.4,0.486,0.4,0.315,4.7,0.512,0.507,3.2,4.0,0.792,1.7,4.3,6.0,1.8,0.8,0.6,1.8,13.8,2013-14,0.57,0.19,0,17,0
Victor Oladipo,ORL,80.0,31.1,4.9,11.7,0.419,0.9,0.327,4.0,0.448,0.458,3.1,4.0,0.78,0.5,3.6,4.1,4.1,1.6,0.5,3.2,13.8,2013-14,0.51,0.17,0,34,0
Lance Stephenson,IND,78.0,35.3,5.5,11.2,0.491,1.1,0.352,4.4,0.545,0.54,1.8,2.5,0.711,1.2,5.9,7.2,4.6,0.7,0.1,2.7,13.8,2013-14,0.56,0.22,0,10,1
Carlos Boozer,CHI,76.0,28.2,5.9,12.9,0.456,0.0,0.0,5.9,0.457,0.456,1.9,2.5,0.767,1.8,6.5,8.3,1.6,0.7,0.3,2.0,13.7,2013-14,0.49,0.2,0,18,1
Kenneth Faried,DEN,80.0,27.2,5.6,10.3,0.545,0.0,0.0,5.6,0.547,0.545,2.5,3.9,0.65,3.0,5.6,8.6,1.2,0.9,0.9,1.7,13.7,2013-14,0.57,0.22,0,26,0
Wilson Chandler,DEN,62.0,31.1,5.0,11.9,0.416,2.0,0.348,3.0,0.478,0.499,1.8,2.5,0.724,0.9,3.8,4.7,1.8,0.7,0.5,1.3,13.6,2013-14,0.52,0.2,0,26,0
Andre Drummond,DET,81.0,32.3,5.9,9.5,0.623,0.0,0.0,5.9,0.625,0.623,1.7,4.0,0.418,5.4,7.8,13.2,0.4,1.2,1.6,1.4,13.5,2013-14,0.6,0.28,0,29,0
Paul Pierce,BRK,75.0,28.0,4.3,9.5,0.451,1.5,0.373,2.8,0.507,0.529,3.4,4.1,0.826,0.3,4.3,4.6,2.4,1.1,0.4,2.0,13.5,2013-14,0.6,0.19,0,21,1
Andrea Bargnani,NYK,42.0,29.9,5.3,12.0,0.442,0.7,0.278,4.6,0.487,0.472,2.0,2.4,0.824,1.6,3.6,5.3,1.1,0.3,1.2,1.4,13.3,2013-14,0.51,0.3,0,25,0
Derrick Favors,UTA,73.0,30.2,5.3,10.2,0.522,0.0,0.0,5.3,0.523,0.522,2.6,3.9,0.669,2.7,6.0,8.7,1.2,1.0,1.5,1.8,13.3,2013-14,0.56,0.24,0,32,0
Jared Sullinger,BOS,74.0,27.6,5.2,12.1,0.427,0.8,0.269,4.4,0.475,0.458,2.1,2.7,0.778,3.3,4.9,8.1,1.6,0.5,0.7,1.6,13.3,2013-14,0.5,0.2,0,33,0
Spencer Hawes,2TM,80.0,30.9,5.0,11.0,0.456,1.6,0.416,3.4,0.478,0.529,1.5,1.9,0.783,1.6,6.6,8.3,3.0,0.6,1.2,2.2,13.2,2013-14,0.56,0.22,0,-1,0
Randy Foye,DEN,81.0,30.7,4.5,10.8,0.413,2.3,0.38,2.1,0.456,0.521,1.9,2.3,0.849,0.4,2.4,2.9,3.5,0.8,0.5,1.8,13.2,2013-14,0.56,0.15,0,26,0
Marcin Gortat,WAS,81.0,32.8,5.6,10.4,0.542,0.0,1.0,5.6,0.541,0.542,1.9,2.8,0.686,2.5,7.0,9.5,1.7,0.5,1.5,1.6,13.2,2013-14,0.57,0.24,0,20,1
D.J. Augustin,2TM,71.0,27.3,4.2,10.1,0.415,1.9,0.401,2.3,0.427,0.508,2.8,3.2,0.885,0.2,1.6,1.8,4.4,0.7,0.0,1.8,13.1,2013-14,0.57,0.17,0,-1,0
Jimmy Butler,CHI,67.0,38.7,4.1,10.3,0.397,1.0,0.283,3.1,0.457,0.446,3.9,5.0,0.769,1.3,3.6,4.9,2.6,1.9,0.5,1.5,13.1,2013-14,0.52,0.21,0,18,1
Reggie Jackson,OKC,80.0,28.5,5.0,11.5,0.44,1.0,0.339,4.0,0.477,0.485,2.0,2.2,0.893,0.5,3.4,3.9,4.1,1.1,0.1,2.1,13.1,2013-14,0.53,0.17,0,8,1
Nicolas Batum,POR,82.0,36.0,4.6,10.0,0.465,1.8,0.361,2.9,0.566,0.554,2.0,2.5,0.803,1.4,6.0,7.5,5.1,0.9,0.7,2.5,13.0,2013-14,0.59,0.23,0,13,1
Taj Gibson,CHI,82.0,28.7,5.2,10.9,0.479,0.0,0.0,5.2,0.483,0.479,2.6,3.4,0.751,2.4,4.4,6.8,1.1,0.5,1.4,1.8,13.0,2013-14,0.52,0.18,0,18,1
Tony Wroten,PHI,72.0,24.5,4.8,11.2,0.427,0.6,0.213,4.2,0.492,0.452,2.9,4.5,0.641,1.0,2.2,3.2,3.0,1.1,0.2,2.8,13.0,2013-14,0.49,0.13,0,35,0
Trey Burke,UTA,70.0,32.3,4.9,12.8,0.38,1.6,0.33,3.3,0.41,0.442,1.5,1.6,0.903,0.5,2.4,3.0,5.7,0.6,0.1,1.9,12.8,2013-14,0.47,0.18,0,32,0
Kawhi Leonard,SAS,66.0,29.1,5.1,9.8,0.522,1.0,0.379,4.1,0.579,0.576,1.5,1.9,0.802,1.2,5.1,6.2,2.0,1.7,0.8,1.2,12.8,2013-14,0.6,0.26,0,7,1
Joakim Noah,CHI,80.0,35.3,4.8,10.0,0.475,0.0,0.0,4.8,0.476,0.475,3.1,4.2,0.737,3.5,7.7,11.3,5.4,1.2,1.5,2.4,12.6,2013-14,0.53,0.29,1,18,1
