Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Nerlens Noel,PHI,67.0,29.3,4.6,8.8,0.521,0.0,0.5,4.6,0.521,0.522,2.0,3.4,0.59,2.3,5.8,8.1,1.8,1.8,1.5,2.4,11.1,2015-16,0.54,0.24
Isaiah Canaan,PHI,77.0,25.5,3.4,9.4,0.36,2.3,0.363,1.1,0.354,0.482,1.9,2.3,0.833,0.3,2.0,2.3,1.8,0.7,0.2,1.2,11.0,2015-16,0.53,0.11
DeMarre Carroll,TOR,26.0,30.2,4.0,10.4,0.389,1.8,0.39,2.3,0.388,0.474,1.2,1.9,0.6,1.2,3.5,4.7,1.0,1.7,0.2,1.1,11.0,2015-16,0.49,0.4
Dennis Schröder,ATL,80.0,20.3,4.1,9.8,0.421,1.0,0.322,3.2,0.465,0.471,1.8,2.3,0.791,0.3,2.2,2.6,4.4,0.9,0.1,2.3,11.0,2015-16,0.51,0.13
T.J. Warren,PHO,47.0,22.8,4.7,9.4,0.501,0.6,0.4,4.1,0.52,0.533,1.0,1.4,0.703,1.2,1.9,3.1,0.9,0.8,0.3,0.7,11.0,2015-16,0.55,0.22
J.J. Barea,DAL,74.0,22.5,4.3,9.6,0.446,1.4,0.385,2.9,0.481,0.516,1.0,1.3,0.771,0.4,1.7,2.1,4.1,0.4,0.0,1.5,10.9,2015-16,0.54,0.14
Elfrid Payton,ORL,73.0,29.4,4.4,10.0,0.436,0.4,0.326,3.9,0.451,0.456,1.5,2.6,0.589,1.1,2.5,3.6,6.4,1.2,0.3,2.4,10.7,2015-16,0.48,0.18
Trey Burke,UTA,64.0,21.3,4.1,9.9,0.413,1.4,0.344,2.7,0.46,0.483,1.0,1.3,0.817,0.3,1.5,1.8,2.3,0.5,0.1,1.3,10.6,2015-16,0.51,0.12
Norris Cole,NOP,45.0,26.6,4.4,10.8,0.405,0.7,0.324,3.6,0.427,0.439,1.2,1.4,0.8,0.2,3.1,3.4,3.7,0.8,0.1,1.7,10.6,2015-16,0.46,0.23
Shabazz Muhammad,MIN,82.0,20.5,3.9,8.3,0.465,0.5,0.289,3.3,0.516,0.498,2.3,3.0,0.764,1.2,2.0,3.3,0.6,0.3,0.1,0.9,10.5,2015-16,0.55,0.11
Evan Turner,BOS,81.0,28.0,4.2,9.3,0.456,0.2,0.241,4.0,0.482,0.469,1.8,2.2,0.827,0.6,4.3,4.9,4.4,1.0,0.3,2.1,10.5,2015-16,0.51,0.17
Ersan İlyasova,2TM,74.0,25.4,3.8,8.9,0.424,1.3,0.371,2.5,0.458,0.496,1.5,2.1,0.721,1.9,3.5,5.4,0.9,0.7,0.4,1.0,10.4,2015-16,0.53,0.15
Jerryd Bayless,MIL,52.0,28.9,3.6,8.4,0.423,1.9,0.437,1.6,0.408,0.539,1.3,1.7,0.778,0.4,2.3,2.7,3.1,0.9,0.2,1.4,10.4,2015-16,0.57,0.21
Mario Chalmers,2TM,61.0,22.5,3.0,7.3,0.41,0.8,0.309,2.2,0.461,0.462,3.6,4.3,0.832,0.4,2.2,2.6,3.8,1.4,0.2,1.8,10.3,2015-16,0.56,0.19
Allen Crabbe,POR,81.0,26.0,3.8,8.4,0.459,1.4,0.393,2.5,0.506,0.541,1.2,1.4,0.867,0.3,2.3,2.7,1.2,0.8,0.2,0.8,10.3,2015-16,0.57,0.12
Robin Lopez,NYK,82.0,27.1,4.4,8.1,0.539,0.0,0.0,4.4,0.54,0.539,1.6,2.0,0.795,3.3,4.1,7.3,1.4,0.2,1.6,1.6,10.3,2015-16,0.57,0.18
Jared Sullinger,BOS,81.0,23.6,4.3,10.0,0.435,0.4,0.282,4.0,0.458,0.453,1.3,2.0,0.64,2.4,5.9,8.3,2.3,0.9,0.6,1.3,10.3,2015-16,0.47,0.18
Myles Turner,IND,60.0,22.8,4.4,8.8,0.498,0.1,0.214,4.4,0.506,0.501,1.5,2.0,0.727,1.1,4.4,5.5,0.7,0.4,1.4,1.1,10.3,2015-16,0.53,0.2
Al-Farouq Aminu,POR,82.0,28.5,3.6,8.8,0.416,1.5,0.361,2.1,0.468,0.503,1.4,1.9,0.737,1.2,4.9,6.1,1.7,0.9,0.6,1.5,10.2,2015-16,0.53,0.15
Marco Belinelli,SAC,68.0,24.6,3.6,9.3,0.386,1.3,0.306,2.3,0.456,0.457,1.7,2.0,0.833,0.1,1.6,1.7,1.9,0.5,0.0,1.2,10.2,2015-16,0.5,0.1
Gorgui Dieng,MIN,82.0,27.1,3.8,7.1,0.532,0.1,0.3,3.7,0.54,0.537,2.5,3.0,0.827,1.9,5.2,7.1,1.7,1.1,1.2,1.7,10.1,2015-16,0.6,0.19
Ricky Rubio,MIN,76.0,30.6,2.9,7.7,0.374,0.8,0.326,2.1,0.396,0.427,3.5,4.1,0.847,0.5,3.8,4.3,8.7,2.1,0.1,2.5,10.1,2015-16,0.53,0.23
Matt Barnes,MEM,76.0,28.8,3.5,9.1,0.381,1.6,0.322,1.9,0.449,0.467,1.5,1.8,0.804,1.1,4.4,5.5,2.1,1.0,0.8,1.6,10.0,2015-16,0.51,0.16
Nikola Jokić,DEN,80.0,21.7,3.8,7.5,0.512,0.4,0.333,3.5,0.541,0.535,1.9,2.4,0.811,2.3,4.7,7.0,2.4,1.0,0.6,1.3,10.0,2015-16,0.58,0.19
Kelly Olynyk,BOS,69.0,20.2,3.7,8.1,0.455,1.2,0.405,2.4,0.486,0.531,1.4,1.9,0.75,1.0,3.0,4.1,1.5,0.8,0.5,1.1,10.0,2015-16,0.56,0.16
Patrick Beverley,HOU,71.0,28.7,3.6,8.4,0.434,1.7,0.4,1.9,0.472,0.539,0.8,1.2,0.682,1.0,2.5,3.5,3.4,1.3,0.4,1.3,9.9,2015-16,0.55,0.17
Terrence Ross,TOR,73.0,23.9,3.7,8.6,0.431,1.8,0.386,1.9,0.484,0.536,0.7,0.8,0.79,0.3,2.2,2.5,0.8,0.7,0.3,0.6,9.9,2015-16,0.55,0.12
Ramon Sessions,WAS,82.0,20.3,3.4,7.2,0.473,0.4,0.324,3.0,0.507,0.503,2.6,3.5,0.756,0.3,2.2,2.5,2.9,0.6,0.1,1.4,9.9,2015-16,0.57,0.12
Carl Landry,PHI,36.0,15.8,3.9,6.9,0.556,0.2,0.462,3.7,0.561,0.568,1.9,2.5,0.736,1.4,2.7,4.1,0.9,0.3,0.3,0.6,9.8,2015-16,0.61,0.31
Gary Neal,WAS,40.0,20.2,3.8,8.1,0.465,1.0,0.41,2.8,0.489,0.528,1.2,1.4,0.855,0.3,1.8,2.1,1.2,0.5,0.0,0.7,9.8,2015-16,0.56,0.21
Hollis Thompson,PHI,77.0,28.0,3.5,8.8,0.397,1.9,0.38,1.6,0.42,0.507,0.9,1.2,0.719,0.7,2.8,3.5,1.3,0.5,0.3,1.0,9.8,2015-16,0.53,0.11
Dion Waiters,OKC,78.0,27.6,3.6,9.1,0.399,1.1,0.358,2.5,0.421,0.46,1.4,2.0,0.713,0.5,2.1,2.6,2.0,1.0,0.2,1.5,9.8,2015-16,0.49,0.1
Marcus Thornton,2TM,61.0,18.2,3.5,8.9,0.399,1.5,0.337,2.0,0.46,0.482,1.1,1.3,0.848,0.6,1.8,2.5,1.4,0.8,0.1,0.8,9.7,2015-16,0.51,0.13
Jerami Grant,PHI,77.0,26.8,3.3,7.8,0.419,0.5,0.24,2.8,0.477,0.448,2.8,4.2,0.658,1.3,3.4,4.7,1.8,0.7,1.6,1.4,9.7,2015-16,0.5,0.15
Courtney Lee,2TM,79.0,29.5,3.7,8.1,0.454,1.0,0.378,2.6,0.493,0.518,1.3,1.5,0.839,0.4,2.2,2.6,1.7,1.1,0.4,0.9,9.6,2015-16,0.55,0.13
Manu Ginóbili,SAS,58.0,19.6,3.4,7.5,0.453,1.2,0.391,2.2,0.496,0.533,1.6,1.9,0.813,0.4,2.1,2.5,3.1,1.1,0.2,1.7,9.6,2015-16,0.58,0.18
Raymond Felton,DAL,80.0,27.4,3.5,8.5,0.406,0.8,0.282,2.7,0.463,0.45,1.9,2.2,0.847,0.5,2.8,3.2,3.6,0.9,0.2,1.5,9.5,2015-16,0.5,0.13
Doug McDermott,CHI,81.0,23.0,3.6,8.0,0.452,1.4,0.425,2.2,0.47,0.537,0.9,1.0,0.857,0.5,2.0,2.4,0.7,0.2,0.1,0.7,9.4,2015-16,0.56,0.09
Kevin Martin,2TM,55.0,19.9,2.8,7.6,0.372,0.9,0.36,1.9,0.378,0.431,2.8,3.1,0.89,0.3,1.7,2.0,1.1,0.5,0.1,1.0,9.3,2015-16,0.52,0.13
Ian Mahinmi,IND,71.0,25.6,3.7,6.3,0.589,0.0,,3.7,0.589,0.589,1.9,3.2,0.587,1.9,5.2,7.1,1.5,0.9,1.1,1.4,9.3,2015-16,0.6,0.21
Derrick Williams,NYK,80.0,17.9,3.2,7.1,0.45,0.6,0.293,2.6,0.506,0.488,2.4,3.2,0.758,0.6,3.1,3.7,0.9,0.4,0.1,0.8,9.3,2015-16,0.55,0.11
Jordan Farmar,MEM,12.0,24.3,3.5,8.3,0.42,1.3,0.356,2.2,0.473,0.5,0.8,0.8,1.0,0.3,1.8,2.1,3.1,1.3,0.2,1.5,9.2,2015-16,0.53,0.8
Aaron Gordon,ORL,78.0,23.9,3.5,7.4,0.473,0.5,0.296,3.0,0.531,0.509,1.7,2.5,0.668,2.0,4.5,6.5,1.6,0.8,0.7,0.8,9.2,2015-16,0.54,0.17
Nenê,WAS,57.0,19.2,3.7,6.7,0.544,0.0,0.0,3.7,0.549,0.544,1.9,3.2,0.578,0.9,3.6,4.5,1.7,0.9,0.5,1.3,9.2,2015-16,0.57,0.2
Kyle Korver,ATL,80.0,30.0,3.4,7.7,0.435,2.0,0.398,1.4,0.502,0.563,0.6,0.7,0.833,0.2,3.1,3.3,2.1,0.8,0.4,1.2,9.2,2015-16,0.57,0.13
Rudy Gobert,UTA,61.0,31.7,3.2,5.8,0.559,0.0,,3.2,0.559,0.559,2.6,4.6,0.569,3.4,7.5,11.0,1.5,0.7,2.2,1.9,9.1,2015-16,0.58,0.3
Mason Plumlee,POR,82.0,25.4,3.3,6.3,0.516,0.0,0.0,3.3,0.52,0.516,2.6,4.1,0.642,2.5,5.2,7.7,2.8,0.8,1.0,1.9,9.1,2015-16,0.56,0.18
Marcus Smart,BOS,61.0,27.3,3.0,8.7,0.348,1.0,0.253,2.0,0.427,0.405,2.1,2.7,0.777,1.2,2.9,4.2,3.0,1.5,0.3,1.3,9.1,2015-16,0.46,0.17
Alex Len,PHO,78.0,23.3,3.4,8.0,0.423,0.0,0.143,3.4,0.426,0.424,2.2,3.1,0.728,2.3,5.3,7.6,1.2,0.5,0.8,1.9,9.0,2015-16,0.48,0.15
Archie Goodwin,PHO,57.0,19.5,3.1,7.4,0.417,0.4,0.232,2.7,0.474,0.444,2.3,3.4,0.674,0.5,2.0,2.5,2.1,0.5,0.2,1.8,8.9,2015-16,0.5,0.12
Gerald Green,MIA,69.0,22.6,3.3,8.5,0.392,1.2,0.323,2.1,0.446,0.463,1.0,1.3,0.783,0.4,2.0,2.4,0.8,0.6,0.3,0.7,8.9,2015-16,0.49,0.1
Austin Rivers,LAC,67.0,21.9,3.4,7.7,0.438,0.9,0.335,2.4,0.495,0.498,1.2,1.7,0.681,0.3,1.6,1.9,1.5,0.7,0.1,0.9,8.9,2015-16,0.53,0.11
Rodney Stuckey,IND,58.0,22.0,3.2,7.6,0.413,0.3,0.241,2.8,0.453,0.436,2.3,2.7,0.829,0.3,2.4,2.7,2.4,0.7,0.1,1.3,8.9,2015-16,0.51,0.15
Jordan Hill,IND,73.0,20.7,3.8,7.5,0.506,0.0,0.0,3.8,0.507,0.506,1.2,1.7,0.712,2.1,4.0,6.2,1.2,0.5,0.5,1.3,8.8,2015-16,0.53,0.16
Jeremy Lamb,CHO,66.0,18.6,3.5,7.7,0.451,0.8,0.309,2.6,0.529,0.506,1.0,1.3,0.727,0.7,3.2,3.8,1.2,0.6,0.5,0.8,8.8,2015-16,0.53,0.15
Toney Douglas,NOP,61.0,20.7,3.0,7.3,0.411,1.3,0.399,1.7,0.421,0.502,1.4,1.6,0.848,0.4,1.9,2.3,2.6,1.1,0.1,1.0,8.7,2015-16,0.54,0.15
Gerald Henderson,POR,72.0,19.9,3.2,7.3,0.439,0.7,0.353,2.6,0.468,0.484,1.6,2.0,0.767,0.4,2.5,2.9,1.0,0.5,0.3,0.9,8.7,2015-16,0.53,0.11
Tyler Johnson,MIA,36.0,24.0,3.3,6.8,0.486,0.8,0.38,2.5,0.529,0.541,1.4,1.8,0.797,0.8,2.3,3.0,2.2,0.7,0.4,1.3,8.7,2015-16,0.57,0.27
Terrence Jones,HOU,50.0,20.9,3.3,7.3,0.452,0.5,0.316,2.8,0.49,0.486,1.5,2.3,0.664,1.2,3.0,4.2,0.8,0.5,0.8,1.0,8.7,2015-16,0.52,0.18
Luis Scola,TOR,76.0,21.5,3.5,7.9,0.45,0.9,0.404,2.7,0.467,0.504,0.8,1.1,0.726,1.1,3.6,4.7,0.9,0.6,0.4,0.9,8.7,2015-16,0.52,0.13
Cody Zeller,CHO,73.0,24.3,3.2,6.0,0.529,0.0,0.1,3.2,0.539,0.53,2.4,3.2,0.754,1.9,4.3,6.2,1.0,0.8,0.9,0.9,8.7,2015-16,0.59,0.18
Shelvin Mack,2TM,52.0,20.3,3.5,8.0,0.439,0.8,0.312,2.8,0.493,0.486,0.9,1.2,0.738,0.3,2.2,2.5,3.6,0.7,0.1,1.8,8.6,2015-16,0.5,0.17
Tim Duncan,SAS,61.0,25.2,3.5,7.2,0.488,0.0,0.0,3.5,0.49,0.488,1.5,2.1,0.702,1.9,5.4,7.3,2.7,0.8,1.3,1.5,8.6,2015-16,0.53,0.24
Taj Gibson,CHI,73.0,26.5,3.6,6.8,0.526,0.0,0.0,3.6,0.529,0.526,1.4,2.0,0.692,2.8,4.1,6.9,1.5,0.6,1.1,1.1,8.6,2015-16,0.56,0.19
Zaza Pachulia,DAL,76.0,26.4,2.9,6.2,0.466,0.0,0.0,2.9,0.469,0.466,2.8,3.6,0.768,3.3,6.2,9.4,1.7,0.8,0.3,1.6,8.6,2015-16,0.55,0.2
Cory Joseph,TOR,80.0,25.6,3.2,7.3,0.439,0.4,0.273,2.8,0.478,0.465,1.7,2.2,0.764,0.5,2.1,2.6,3.1,0.8,0.3,1.3,8.5,2015-16,0.51,0.12
Jon Leuer,PHO,67.0,18.7,3.3,7.0,0.481,0.6,0.382,2.7,0.511,0.526,1.1,1.5,0.762,1.1,4.4,5.6,1.1,0.6,0.4,1.1,8.5,2015-16,0.55,0.16
Patty Mills,SAS,81.0,20.5,3.2,7.6,0.425,1.5,0.384,1.7,0.469,0.525,0.6,0.7,0.81,0.3,1.6,2.0,2.8,0.7,0.1,0.9,8.5,2015-16,0.54,0.11
Nik Stauskas,PHI,73.0,24.8,2.9,7.5,0.385,1.5,0.326,1.4,0.473,0.483,1.2,1.6,0.771,0.3,2.2,2.5,1.9,0.6,0.3,1.3,8.5,2015-16,0.52,0.1
Tony Allen,MEM,64.0,25.3,3.4,7.3,0.458,0.2,0.357,3.1,0.468,0.474,1.4,2.2,0.652,1.6,3.0,4.6,1.1,1.7,0.3,1.2,8.4,2015-16,0.51,0.16
Meyers Leonard,POR,61.0,21.9,3.2,7.1,0.448,1.4,0.377,1.8,0.527,0.547,0.6,0.8,0.761,0.8,4.3,5.1,1.5,0.1,0.3,1.3,8.4,2015-16,0.56,0.16
Tony Wroten,PHI,8.0,18.0,2.8,8.1,0.338,0.4,0.176,2.4,0.396,0.362,2.5,4.6,0.541,0.3,2.4,2.6,2.5,0.4,0.0,3.6,8.4,2015-16,0.41,0.36
Lance Stephenson,2TM,69.0,19.9,3.3,6.9,0.481,0.4,0.385,2.9,0.5,0.513,1.3,1.6,0.784,0.6,2.7,3.2,1.9,0.6,0.1,1.4,8.3,2015-16,0.55,0.13
Jusuf Nurkić,DEN,32.0,17.1,3.2,7.6,0.417,0.0,0.0,3.2,0.423,0.417,1.9,3.1,0.616,2.0,3.4,5.5,1.3,0.8,1.4,1.7,8.2,2015-16,0.46,0.31
Lance Thomas,NYK,59.0,22.3,2.9,6.5,0.442,0.7,0.404,2.1,0.458,0.5,1.7,2.0,0.857,0.6,1.6,2.2,0.9,0.4,0.1,1.0,8.2,2015-16,0.56,0.12
Mo Williams,CLE,41.0,18.2,3.2,7.4,0.437,0.9,0.353,2.3,0.48,0.497,0.9,1.0,0.905,0.1,1.6,1.8,2.4,0.3,0.1,1.4,8.2,2015-16,0.52,0.17
Stanley Johnson,DET,73.0,23.1,3.1,8.2,0.375,0.9,0.307,2.2,0.41,0.428,1.1,1.4,0.784,0.8,3.4,4.2,1.6,0.8,0.2,1.6,8.1,2015-16,0.46,0.11
Steven Adams,OKC,80.0,25.2,3.3,5.3,0.613,0.0,,3.3,0.613,0.613,1.4,2.5,0.582,2.7,3.9,6.7,0.8,0.5,1.1,1.1,8.0,2015-16,0.62,0.16
P.J. Tucker,PHO,82.0,31.0,2.9,7.1,0.411,0.8,0.33,2.1,0.455,0.469,1.3,1.7,0.746,2.0,4.2,6.2,2.2,1.3,0.2,1.4,8.0,2015-16,0.51,0.15
Jared Dudley,WAS,81.0,25.9,2.9,6.0,0.478,1.2,0.42,1.6,0.534,0.581,0.9,1.2,0.735,0.7,2.9,3.5,2.1,0.9,0.2,1.0,7.9,2015-16,0.61,0.13
Joffrey Lauvergne,DEN,59.0,17.6,3.3,6.4,0.513,0.2,0.245,3.1,0.557,0.53,1.1,1.2,0.899,1.3,3.6,4.9,0.9,0.2,0.3,0.9,7.9,2015-16,0.57,0.17
David Lee,2TM,55.0,16.4,3.2,6.1,0.531,0.0,0.0,3.2,0.533,0.531,1.3,1.7,0.763,1.8,3.7,5.5,1.5,0.4,0.5,1.2,7.8,2015-16,0.57,0.2
O.J. Mayo,MIL,41.0,26.6,2.9,7.8,0.371,1.3,0.321,1.6,0.421,0.452,0.8,1.0,0.775,0.3,2.2,2.6,2.9,1.2,0.2,1.8,7.8,2015-16,0.47,0.19
Ben McLemore,SAC,68.0,21.2,2.9,6.7,0.429,1.0,0.362,1.9,0.474,0.502,1.1,1.5,0.718,0.5,1.7,2.2,1.2,0.8,0.1,1.5,7.8,2015-16,0.53,0.09
Tristan Thompson,CLE,82.0,27.7,3.0,5.1,0.588,0.0,,3.0,0.588,0.588,1.8,3.0,0.616,3.3,5.7,9.0,0.8,0.5,0.6,0.7,7.8,2015-16,0.61,0.18
Wayne Ellington,BRK,76.0,21.3,2.9,7.4,0.389,1.3,0.358,1.6,0.416,0.474,0.7,0.8,0.857,0.3,2.0,2.3,1.1,0.6,0.1,0.6,7.7,2015-16,0.5,0.09
Jameer Nelson,DEN,39.0,26.6,2.9,7.9,0.368,1.1,0.299,1.8,0.429,0.438,0.8,0.9,0.857,0.5,2.5,2.9,4.9,0.6,0.1,1.7,7.7,2015-16,0.46,0.24
José Calderón,NYK,72.0,28.1,2.9,6.3,0.459,1.2,0.414,1.7,0.496,0.552,0.6,0.7,0.875,0.3,2.9,3.2,4.1,0.9,0.1,1.2,7.6,2015-16,0.58,0.16
Langston Galloway,NYK,82.0,24.8,2.8,7.2,0.393,0.9,0.344,1.9,0.423,0.458,1.0,1.4,0.754,0.5,3.0,3.5,2.5,0.9,0.3,0.7,7.6,2015-16,0.49,0.11
Devin Harris,DAL,64.0,20.0,2.6,5.8,0.447,0.8,0.329,1.8,0.532,0.516,1.6,2.2,0.721,0.3,1.9,2.2,1.8,0.9,0.2,1.0,7.6,2015-16,0.56,0.12
D.J. Augustin,2TM,62.0,19.0,2.4,5.6,0.423,1.1,0.405,1.3,0.44,0.52,1.7,2.1,0.805,0.1,1.4,1.5,3.2,0.6,0.1,1.4,7.5,2015-16,0.57,0.13
Darrell Arthur,DEN,70.0,21.7,3.2,7.0,0.452,0.6,0.385,2.5,0.473,0.498,0.6,0.8,0.755,1.2,3.0,4.2,1.4,0.8,0.7,0.9,7.5,2015-16,0.51,0.14
Matthew Dellavedova,CLE,76.0,24.6,2.7,6.7,0.405,1.3,0.41,1.4,0.401,0.501,0.8,0.9,0.864,0.4,1.7,2.1,4.4,0.6,0.1,1.5,7.5,2015-16,0.53,0.12
Frank Kaminsky,CHO,81.0,21.1,2.7,6.5,0.41,0.8,0.337,1.8,0.455,0.474,1.3,1.8,0.73,0.9,3.3,4.1,1.2,0.5,0.5,0.7,7.5,2015-16,0.51,0.11
E'Twaun Moore,CHI,59.0,21.4,3.2,6.6,0.481,0.8,0.452,2.4,0.491,0.541,0.4,0.6,0.629,0.3,1.9,2.3,1.7,0.6,0.3,0.9,7.5,2015-16,0.55,0.13
JaMychal Green,MEM,78.0,18.5,2.9,6.3,0.465,0.2,0.333,2.8,0.478,0.48,1.3,1.8,0.752,1.8,3.0,4.8,0.9,0.6,0.4,1.1,7.4,2015-16,0.52,0.12
Amir Johnson,BOS,79.0,22.8,3.2,5.4,0.585,0.1,0.233,3.0,0.624,0.596,0.9,1.5,0.57,2.3,4.1,6.4,1.7,0.7,1.1,1.2,7.3,2015-16,0.6,0.17
Shane Larkin,BRK,78.0,22.4,2.8,6.4,0.442,0.5,0.361,2.3,0.464,0.481,1.1,1.4,0.776,0.4,1.9,2.3,4.4,1.2,0.2,1.9,7.3,2015-16,0.52,0.12
Jodie Meeks,DET,3.0,14.3,2.3,6.7,0.35,1.3,0.444,1.0,0.273,0.45,1.3,1.3,1.0,0.3,1.3,1.7,1.0,0.0,0.0,0.3,7.3,2015-16,0.5,1.77
Garrett Temple,WAS,80.0,24.4,2.5,6.3,0.398,1.1,0.345,1.4,0.453,0.486,1.1,1.6,0.728,0.5,2.2,2.7,1.8,0.9,0.2,0.8,7.3,2015-16,0.52,0.1
Nick Young,LAL,54.0,19.1,2.3,6.9,0.339,1.4,0.325,0.9,0.363,0.442,1.2,1.4,0.829,0.3,1.5,1.8,0.6,0.4,0.1,0.6,7.3,2015-16,0.49,0.09
James Ennis III,3TM,22.0,15.0,2.5,5.1,0.478,1.2,0.448,1.3,0.509,0.593,1.1,1.5,0.735,1.0,1.0,1.9,1.0,0.7,0.2,0.9,7.2,2015-16,0.62,0.32
James Ennis III,MIA,3.0,2.3,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2015-16,,0.1
James Ennis III,MEM,10.0,4.0,0.4,1.3,0.308,0.2,0.25,0.2,0.4,0.385,0.6,1.0,0.6,0.4,0.3,0.7,0.2,0.4,0.2,0.2,1.6,2015-16,0.46,0.16
James Ennis III,NOP,9.0,31.3,5.6,11.1,0.5,2.7,0.48,2.9,0.52,0.62,2.1,2.7,0.792,1.9,2.0,3.9,2.0,1.3,0.3,1.9,15.9,2015-16,0.65,1.71
Brandon Bass,LAL,66.0,20.3,2.6,4.8,0.549,0.0,0.0,2.6,0.552,0.549,1.9,2.2,0.845,1.6,2.7,4.3,1.1,0.5,0.8,0.6,7.2,2015-16,0.62,0.16
Corey Brewer,HOU,82.0,20.4,2.6,6.7,0.384,0.7,0.272,1.8,0.46,0.439,1.3,1.7,0.75,0.5,1.9,2.4,1.3,1.0,0.2,1.0,7.2,2015-16,0.48,0.08
Tyson Chandler,PHO,66.0,24.5,2.8,4.8,0.583,0.0,0.0,2.8,0.585,0.583,1.6,2.6,0.62,2.7,6.1,8.7,1.0,0.5,0.7,1.4,7.2,2015-16,0.61,0.21
Mike Dunleavy,CHI,31.0,22.7,2.5,6.1,0.41,1.3,0.394,1.2,0.427,0.513,0.9,1.2,0.784,0.3,2.4,2.7,1.3,0.5,0.3,0.8,7.2,2015-16,0.54,0.24
Danny Green,SAS,79.0,26.1,2.7,7.1,0.376,1.5,0.332,1.2,0.448,0.48,0.4,0.6,0.739,0.6,3.2,3.8,1.8,1.0,0.8,0.9,7.2,2015-16,0.49,0.12
Jason Smith,ORL,76.0,15.5,3.2,6.6,0.485,0.1,0.25,3.2,0.493,0.489,0.7,0.9,0.806,0.7,2.2,2.9,0.8,0.4,0.9,0.8,7.2,2015-16,0.51,0.1
Aaron Brooks,CHI,69.0,16.1,2.7,6.8,0.401,1.0,0.357,1.8,0.43,0.471,0.7,0.9,0.766,0.3,1.2,1.5,2.6,0.4,0.1,1.2,7.1,2015-16,0.49,0.09
Marreese Speights,GSW,72.0,11.6,2.7,6.3,0.432,0.3,0.387,2.4,0.439,0.458,1.3,1.6,0.825,1.1,2.3,3.3,0.8,0.3,0.5,0.9,7.1,2015-16,0.51,0.1
David West,SAS,78.0,18.0,3.1,5.7,0.545,0.0,0.429,3.1,0.546,0.548,0.8,1.0,0.788,0.9,3.0,4.0,1.8,0.6,0.7,0.9,7.1,2015-16,0.58,0.13
Luke Babbitt,NOP,47.0,18.0,2.6,6.1,0.422,0.9,0.404,1.7,0.433,0.498,0.8,1.1,0.78,0.5,2.6,3.1,1.1,0.2,0.1,0.5,7.0,2015-16,0.53,0.15
Clint Capela,HOU,77.0,19.1,3.0,5.2,0.582,0.0,0.0,3.0,0.583,0.582,1.0,2.7,0.379,2.5,3.9,6.4,0.6,0.8,1.2,0.8,7.0,2015-16,0.55,0.15
Willie Cauley-Stein,SAC,66.0,21.4,2.9,5.1,0.563,0.0,0.0,2.9,0.567,0.563,1.2,1.9,0.648,2.0,3.3,5.3,0.6,0.7,1.0,0.7,7.0,2015-16,0.59,0.17
Festus Ezeli,GSW,46.0,16.7,2.7,5.0,0.548,0.0,,2.7,0.548,0.548,1.5,2.9,0.53,2.0,3.6,5.6,0.7,0.4,1.1,0.8,7.0,2015-16,0.56,0.22
John Henson,MIL,57.0,16.8,2.9,5.1,0.564,0.0,0.0,2.9,0.566,0.564,1.2,2.1,0.59,1.5,2.4,3.9,0.9,0.3,1.9,1.1,7.0,2015-16,0.58,0.17
Andre Iguodala,GSW,65.0,26.6,2.7,5.7,0.478,0.8,0.351,1.9,0.57,0.552,0.8,1.3,0.614,0.8,3.2,4.0,3.4,1.1,0.3,1.2,7.0,2015-16,0.56,0.17
Bobby Portis,CHI,62.0,17.8,3.0,7.0,0.427,0.3,0.308,2.7,0.443,0.445,0.8,1.1,0.727,2.0,3.5,5.4,0.8,0.4,0.4,0.9,7.0,2015-16,0.47,0.14
Donald Sloan,BRK,61.0,21.6,2.5,5.7,0.44,0.6,0.384,1.9,0.462,0.494,1.3,1.7,0.75,0.3,2.6,2.8,4.4,0.5,0.1,1.3,7.0,2015-16,0.54,0.16
Brandon Jennings,2TM,48.0,18.1,2.3,6.3,0.368,1.1,0.329,1.3,0.409,0.452,1.2,1.6,0.731,0.3,1.7,2.0,3.5,0.6,0.1,1.2,6.9,2015-16,0.49,0.16
Wesley Johnson,LAC,80.0,20.8,2.6,6.4,0.404,1.3,0.333,1.3,0.51,0.504,0.4,0.6,0.652,0.5,2.6,3.1,0.6,1.1,0.7,0.7,6.9,2015-16,0.52,0.1
Andrew Nicholson,ORL,56.0,14.7,2.6,5.5,0.471,0.7,0.36,1.9,0.536,0.537,0.9,1.2,0.785,0.6,3.0,3.6,0.4,0.2,0.4,0.7,6.9,2015-16,0.57,0.14
Patrick Patterson,TOR,79.0,25.6,2.6,6.2,0.414,1.3,0.362,1.2,0.49,0.521,0.4,0.4,0.853,1.0,3.4,4.3,1.2,0.7,0.4,0.8,6.9,2015-16,0.54,0.12
Brandan Wright,MEM,12.0,17.7,2.9,4.3,0.673,0.0,,2.9,0.673,0.673,1.1,2.0,0.542,1.2,2.4,3.6,0.5,0.4,1.3,0.8,6.9,2015-16,0.67,0.8
