Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
J.R. Reid,CHH,80.0,30.8,4.5,9.7,0.466,0.0,0.0,4.5,0.467,0.466,2.3,3.2,0.703,1.9,4.4,6.3,1.1,1.1,0.6,1.9,11.3,1990-91,0,0.51,0.16
Vlade Divac,LAL,82.0,28.2,4.4,7.8,0.565,0.1,0.357,4.3,0.57,0.569,2.4,3.4,0.703,2.5,5.6,8.1,1.1,1.3,1.5,1.8,11.2,1990-91,0,0.6,0.21
Charles Oakley,NYK,76.0,36.0,4.0,7.8,0.516,0.0,0.0,4.0,0.518,0.516,3.1,4.0,0.784,4.0,8.1,12.1,2.7,0.8,0.2,2.8,11.2,1990-91,0,0.59,0.26
Danny Ainge,POR,80.0,21.4,4.2,8.9,0.472,1.3,0.406,2.9,0.508,0.543,1.4,1.7,0.826,0.6,2.0,2.6,3.6,0.8,0.2,1.3,11.1,1990-91,0,0.58,0.15
Micheal Williams,IND,73.0,23.4,3.6,7.2,0.499,0.0,0.143,3.6,0.504,0.5,4.0,4.5,0.879,0.7,1.7,2.4,4.8,2.1,0.2,2.1,11.1,1990-91,0,0.6,0.2
Kendall Gill,CHH,82.0,23.7,4.6,10.2,0.45,0.0,0.143,4.6,0.455,0.451,1.9,2.2,0.835,1.3,1.9,3.2,3.7,1.3,0.5,2.0,11.0,1990-91,0,0.49,0.14
Bill Laimbeer,DET,82.0,32.5,4.5,9.5,0.478,0.5,0.296,4.1,0.513,0.502,1.5,1.8,0.837,2.1,6.9,9.0,1.9,0.5,0.7,1.2,11.0,1990-91,0,0.53,0.2
Šarūnas Marčiulionis,GSW,50.0,19.7,3.7,7.3,0.501,0.0,0.167,3.6,0.507,0.503,3.6,4.9,0.724,1.0,1.3,2.4,1.7,1.2,0.1,1.5,10.9,1990-91,0,0.58,0.2
Rik Smits,IND,76.0,22.2,4.5,9.3,0.485,0.0,,4.5,0.485,0.485,1.9,2.5,0.762,1.5,3.2,4.7,1.1,0.3,1.5,1.1,10.9,1990-91,0,0.52,0.16
Fred Roberts,MIL,82.0,25.8,4.4,8.2,0.533,0.0,0.16,4.3,0.547,0.536,2.1,2.5,0.813,1.3,2.1,3.4,1.6,0.8,0.4,1.6,10.8,1990-91,0,0.58,0.14
Mike Gminski,2TM,80.0,27.5,4.5,10.1,0.442,0.0,0.143,4.4,0.447,0.443,1.6,2.0,0.81,2.3,5.0,7.3,1.2,0.5,0.7,1.1,10.6,1990-91,0,0.48,0.16
Dell Curry,CHH,76.0,19.9,4.4,9.4,0.471,0.4,0.372,4.0,0.485,0.494,1.3,1.5,0.842,0.6,2.0,2.6,2.2,1.0,0.3,1.1,10.6,1990-91,0,0.53,0.14
Moses Malone,ATL,82.0,23.3,3.4,7.3,0.468,0.0,0.0,3.4,0.474,0.468,3.8,4.5,0.831,3.3,4.8,8.1,0.8,0.4,0.9,1.7,10.6,1990-91,0,0.57,0.18
Danny Schayes,MIL,82.0,27.2,3.6,7.3,0.499,0.0,0.0,3.6,0.503,0.499,3.3,4.0,0.835,2.1,4.4,6.5,1.2,0.7,0.7,1.3,10.6,1990-91,0,0.58,0.17
Pervis Ellison,WSB,76.0,25.6,4.3,8.4,0.513,0.0,0.0,4.3,0.517,0.513,1.8,2.8,0.65,2.9,4.8,7.7,1.3,0.6,2.1,1.9,10.4,1990-91,0,0.54,0.2
Jack Sikma,MIL,77.0,25.2,3.8,9.0,0.427,0.6,0.341,3.2,0.448,0.46,2.2,2.6,0.843,1.4,4.3,5.7,1.9,0.8,0.8,1.7,10.4,1990-91,0,0.51,0.16
Rory Sparrow,SAC,80.0,29.7,4.6,9.5,0.491,0.4,0.397,4.3,0.501,0.511,0.7,1.0,0.699,0.6,1.8,2.3,4.5,1.0,0.2,1.6,10.4,1990-91,0,0.52,0.14
Dražen Petrović,2TM,61.0,16.6,4.0,8.1,0.493,0.4,0.354,3.6,0.514,0.516,1.9,2.2,0.832,0.8,1.0,1.8,1.4,0.7,0.0,1.3,10.2,1990-91,0,0.56,0.14
Craig Ehlo,CLE,82.0,33.7,4.2,9.4,0.445,0.6,0.329,3.6,0.473,0.477,1.2,1.7,0.679,1.7,3.0,4.7,4.6,1.5,0.4,2.0,10.1,1990-91,0,0.5,0.17
James Donaldson,DAL,82.0,34.1,4.0,7.5,0.532,0.0,,4.0,0.532,0.532,2.0,2.8,0.721,2.5,6.4,8.9,0.8,0.4,1.1,1.8,10.0,1990-91,0,0.57,0.18
Rickey Green,PHI,79.0,28.5,4.2,9.1,0.463,0.1,0.222,4.1,0.475,0.468,1.5,1.8,0.83,0.4,1.3,1.7,5.2,0.7,0.1,1.4,10.0,1990-91,0,0.51,0.14
Terry Teagle,LAL,82.0,18.3,4.1,9.2,0.443,0.0,0.0,4.1,0.448,0.443,1.8,2.2,0.819,1.0,1.2,2.2,1.0,0.4,0.1,1.0,9.9,1990-91,0,0.49,0.09
Olden Polynice,2TM,79.0,26.5,4.0,7.1,0.56,0.0,0.0,4.0,0.561,0.56,1.8,3.2,0.579,2.8,4.2,7.0,0.5,0.5,0.4,1.1,9.8,1990-91,0,0.58,0.16
Alex English,DAL,79.0,22.1,4.1,9.3,0.439,0.0,0.0,4.1,0.439,0.439,1.5,1.8,0.85,1.4,1.8,3.2,1.3,0.5,0.3,1.3,9.7,1990-91,0,0.48,0.1
Bill Cartwright,CHI,79.0,28.8,4.0,8.2,0.49,0.0,,4.0,0.49,0.49,1.6,2.3,0.697,2.1,4.0,6.2,1.6,0.4,0.2,1.4,9.6,1990-91,0,0.52,0.15
Rod Higgins,GSW,82.0,24.7,3.2,6.8,0.463,0.9,0.332,2.3,0.549,0.529,2.3,2.8,0.819,1.3,3.0,4.3,1.4,0.6,0.5,0.8,9.5,1990-91,0,0.59,0.14
Jim Farmer,2TM,27.0,16.9,3.7,8.3,0.453,0.2,0.217,3.6,0.48,0.464,1.8,2.4,0.738,1.1,1.4,2.5,1.4,0.5,0.1,1.4,9.4,1990-91,0,0.5,0.27
Darnell Valentine,CLE,65.0,28.3,3.5,7.6,0.464,0.1,0.24,3.4,0.476,0.47,2.2,2.6,0.831,0.6,2.1,2.6,5.4,1.5,0.2,1.9,9.4,1990-91,0,0.54,0.2
Blue Edwards,UTA,62.0,26.0,3.9,7.5,0.526,0.1,0.25,3.8,0.541,0.532,1.3,1.9,0.701,0.8,2.4,3.2,1.7,0.9,0.5,1.7,9.3,1990-91,0,0.56,0.16
Grant Long,MIA,80.0,31.4,3.5,7.0,0.492,0.0,0.167,3.4,0.495,0.493,2.3,2.9,0.787,2.8,4.3,7.1,2.2,1.5,0.5,2.0,9.2,1990-91,0,0.56,0.18
A.C. Green,LAL,82.0,26.4,3.1,6.6,0.476,0.1,0.2,3.0,0.507,0.486,2.7,3.7,0.738,2.5,3.8,6.3,0.9,0.7,0.3,1.2,9.1,1990-91,0,0.55,0.14
Kenny Gattison,CHH,72.0,21.6,3.4,6.3,0.532,0.0,0.0,3.4,0.534,0.532,2.3,3.4,0.661,1.9,3.4,5.3,0.6,0.7,0.9,1.4,9.0,1990-91,0,0.58,0.15
Rick Mahorn,PHI,80.0,30.5,3.3,7.0,0.467,0.0,0.0,3.3,0.475,0.467,2.4,3.0,0.788,1.9,5.9,7.8,1.5,1.0,0.7,1.6,8.9,1990-91,0,0.53,0.18
B.J. Armstrong,CHI,82.0,21.1,3.7,7.7,0.481,0.2,0.5,3.5,0.48,0.493,1.2,1.4,0.874,0.3,1.5,1.8,3.7,0.9,0.0,1.3,8.8,1990-91,0,0.53,0.12
A.J. English,WSB,70.0,20.6,3.6,8.2,0.439,0.0,0.097,3.5,0.458,0.441,1.6,2.2,0.707,0.9,1.2,2.1,2.5,0.4,0.2,1.6,8.8,1990-91,0,0.48,0.1
Mark Jackson,NYK,72.0,22.2,3.5,7.1,0.492,0.2,0.255,3.3,0.519,0.505,1.6,2.2,0.731,0.9,1.9,2.7,6.3,0.8,0.1,1.9,8.8,1990-91,0,0.55,0.18
Randy White,DAL,79.0,24.1,3.4,8.4,0.398,0.1,0.162,3.3,0.412,0.403,2.0,2.8,0.707,2.2,4.2,6.4,0.8,1.0,0.6,1.7,8.8,1990-91,0,0.46,0.13
Dee Brown,BOS,82.0,23.7,3.5,7.5,0.464,0.1,0.206,3.4,0.479,0.47,1.7,1.9,0.873,0.5,1.7,2.2,4.2,1.0,0.2,1.7,8.7,1990-91,0,0.52,0.13
Gary Grant,LAC,68.0,31.0,3.9,8.6,0.451,0.1,0.231,3.8,0.467,0.459,0.8,1.1,0.689,1.0,2.1,3.1,8.6,1.5,0.2,3.1,8.7,1990-91,0,0.48,0.21
John Paxson,CHI,82.0,24.0,3.9,7.0,0.548,0.5,0.438,3.4,0.571,0.585,0.4,0.5,0.829,0.2,0.9,1.1,3.6,0.8,0.0,0.8,8.7,1990-91,0,0.6,0.12
Danny Ferry,CLE,81.0,20.5,3.4,7.9,0.428,0.3,0.299,3.1,0.445,0.446,1.5,1.9,0.816,1.2,2.3,3.5,1.8,0.5,0.3,1.5,8.6,1990-91,0,0.49,0.1
Jeff Turner,ORL,71.0,23.7,3.6,7.5,0.487,0.1,0.4,3.6,0.489,0.492,1.2,1.6,0.759,1.5,3.6,5.1,1.4,0.4,0.1,1.8,8.6,1990-91,0,0.52,0.13
Chucky Brown,CLE,74.0,20.1,3.6,6.8,0.524,0.0,0.0,3.6,0.528,0.524,1.4,1.9,0.701,1.1,1.8,2.9,1.1,0.4,0.3,1.3,8.5,1990-91,0,0.56,0.11
Corey Gaines,DEN,10.0,22.6,2.8,7.0,0.4,0.5,0.238,2.3,0.469,0.436,2.2,2.6,0.846,0.4,1.0,1.4,9.1,1.0,0.2,2.3,8.3,1990-91,0,0.51,1.31
Sam Vincent,ORL,49.0,19.9,3.1,7.2,0.431,0.1,0.158,3.0,0.446,0.435,2.0,2.4,0.825,0.3,1.8,2.2,4.0,0.6,0.1,1.9,8.3,1990-91,0,0.5,0.18
Cedric Ceballos,PHO,63.0,11.6,3.2,6.7,0.487,0.0,0.167,3.2,0.492,0.488,1.7,2.6,0.663,1.2,1.2,2.4,0.6,0.3,0.1,1.1,8.2,1990-91,0,0.52,0.1
Winston Garland,LAC,69.0,24.7,3.2,7.5,0.426,0.1,0.154,3.1,0.44,0.43,1.7,2.3,0.752,0.7,2.2,2.9,4.6,1.4,0.1,1.7,8.2,1990-91,0,0.48,0.15
Dennis Rodman,DET,82.0,33.5,3.4,6.8,0.493,0.1,0.2,3.3,0.509,0.498,1.4,2.1,0.631,4.4,8.1,12.5,1.0,0.8,0.7,1.1,8.2,1990-91,0,0.53,0.22
Henry James,CLE,37.0,13.6,3.0,6.9,0.441,0.6,0.4,2.4,0.454,0.488,1.4,1.9,0.722,0.7,1.4,2.1,0.9,0.4,0.1,1.0,8.1,1990-91,0,0.52,0.17
Tom Tolbert,GSW,62.0,22.1,3.0,7.0,0.423,0.1,0.333,2.8,0.427,0.431,2.0,2.8,0.738,1.4,3.0,4.4,1.2,0.6,0.6,1.3,8.1,1990-91,0,0.49,0.14
Haywoode Workman,WSB,73.0,27.9,3.2,7.1,0.454,0.2,0.24,3.0,0.477,0.466,1.4,1.8,0.759,0.7,2.6,3.3,4.8,1.2,0.1,1.8,8.0,1990-91,0,0.51,0.15
Maurice Cheeks,NYK,76.0,28.3,3.2,6.4,0.499,0.1,0.25,3.1,0.51,0.504,1.4,1.7,0.814,0.3,2.0,2.3,5.7,1.7,0.1,1.4,7.8,1990-91,0,0.55,0.17
Darrell Walker,WSB,71.0,32.5,3.2,7.5,0.43,0.0,0.0,3.2,0.437,0.43,1.3,2.2,0.604,2.0,5.0,7.0,6.5,1.1,0.5,2.2,7.8,1990-91,0,0.46,0.22
Mark West,PHO,82.0,23.9,3.0,4.7,0.647,0.0,,3.0,0.647,0.647,1.6,2.5,0.655,2.1,4.8,6.9,0.5,0.4,2.0,1.0,7.7,1990-91,0,0.66,0.17
Derrick Gervin,NJN,56.0,13.3,2.9,7.0,0.416,0.1,0.25,2.8,0.429,0.425,1.6,2.0,0.789,0.7,1.3,2.0,0.5,0.3,0.3,0.8,7.6,1990-91,0,0.48,0.1
John Starks,NYK,61.0,19.2,3.0,6.7,0.439,0.4,0.29,2.5,0.483,0.472,1.3,1.7,0.752,0.5,1.7,2.1,3.3,1.0,0.3,1.2,7.6,1990-91,0,0.51,0.15
LaSalle Thompson,IND,82.0,23.7,3.4,6.9,0.488,0.0,0.2,3.4,0.491,0.489,0.9,1.3,0.692,1.9,5.0,6.9,1.8,0.8,0.8,2.0,7.6,1990-91,0,0.51,0.15
Jerome Lane,DEN,62.0,22.3,3.3,7.4,0.438,0.0,0.25,3.2,0.44,0.439,0.9,2.3,0.411,4.5,4.8,9.3,2.0,0.8,0.2,1.7,7.5,1990-91,0,0.45,0.2
Paul Pressey,SAS,70.0,24.0,2.9,6.1,0.472,0.2,0.281,2.6,0.501,0.491,1.6,1.9,0.827,0.7,1.8,2.5,3.9,0.9,0.5,1.9,7.5,1990-91,0,0.54,0.14
Anthony Bonner,SAC,34.0,22.1,3.0,6.8,0.448,0.0,,3.0,0.448,0.448,1.3,2.2,0.579,1.7,3.0,4.7,1.4,1.1,0.1,1.2,7.4,1990-91,0,0.48,0.26
John Salley,DET,74.0,22.3,2.4,5.1,0.475,0.0,0.0,2.4,0.476,0.475,2.5,3.5,0.727,1.9,2.6,4.4,0.9,0.7,1.5,1.2,7.4,1990-91,0,0.56,0.14
Fat Lever,DAL,4.0,21.5,2.3,5.8,0.391,0.0,0.0,2.3,0.45,0.391,2.8,3.5,0.786,0.8,3.0,3.8,3.0,1.5,0.8,2.5,7.3,1990-91,0,0.5,2.42
Joe Wolf,DEN,74.0,21.5,3.2,7.0,0.451,0.0,0.133,3.1,0.46,0.453,0.9,1.1,0.831,1.8,3.6,5.4,1.4,0.8,0.4,1.3,7.3,1990-91,0,0.49,0.14
Mario Elie,2TM,33.0,19.5,2.4,4.8,0.497,0.1,0.4,2.3,0.503,0.509,2.3,2.7,0.843,1.4,1.9,3.3,1.4,0.6,0.3,0.9,7.2,1990-91,0,0.6,0.28
Jim Les,SAC,55.0,25.4,2.2,4.9,0.444,1.3,0.461,0.9,0.421,0.576,1.6,1.9,0.835,0.3,1.7,2.0,5.4,1.0,0.1,1.4,7.2,1990-91,0,0.63,0.21
Gerald Paddio,CLE,70.0,16.9,3.0,7.2,0.419,0.1,0.25,2.9,0.427,0.425,1.1,1.3,0.796,0.5,1.1,1.7,1.3,0.3,0.1,1.0,7.2,1990-91,0,0.46,0.07
Gary Payton,SEA,82.0,27.4,3.2,7.0,0.45,0.0,0.077,3.1,0.459,0.451,0.8,1.2,0.711,1.3,1.6,3.0,6.4,2.0,0.2,2.2,7.2,1990-91,0,0.48,0.15
Chris Dudley,NJN,61.0,25.6,2.8,6.8,0.408,0.0,,2.8,0.408,0.408,1.5,2.9,0.534,3.8,4.6,8.4,0.6,0.6,2.5,1.3,7.1,1990-91,0,0.44,0.2
Jeff Martin,LAC,74.0,18.0,2.9,6.9,0.422,0.4,0.307,2.5,0.446,0.449,0.9,1.4,0.68,0.7,1.1,1.8,0.9,0.5,0.4,0.7,7.1,1990-91,0,0.47,0.07
Felton Spencer,MIN,81.0,25.9,2.4,4.7,0.512,0.0,0.0,2.4,0.513,0.512,2.2,3.1,0.722,3.4,4.6,7.9,0.3,0.6,1.5,1.0,7.1,1990-91,0,0.59,0.16
Trent Tucker,NYK,65.0,18.4,2.9,6.7,0.44,1.0,0.418,2.0,0.452,0.514,0.3,0.4,0.63,0.5,1.1,1.6,1.7,0.7,0.1,0.7,7.1,1990-91,0,0.52,0.1
Muggsy Bogues,CHH,81.0,28.4,3.0,6.5,0.46,0.0,0.0,3.0,0.471,0.46,1.1,1.3,0.796,0.7,2.0,2.7,8.3,1.7,0.0,1.5,7.0,1990-91,0,0.49,0.18
Kelly Tripucka,CHH,77.0,16.7,2.4,5.4,0.454,0.2,0.333,2.2,0.469,0.472,2.0,2.2,0.91,0.6,1.7,2.3,2.1,0.4,0.2,1.2,7.0,1990-91,0,0.55,0.1
Duane Causwell,SAC,76.0,22.6,2.8,5.4,0.508,0.0,,2.8,0.508,0.508,1.4,2.2,0.636,1.9,3.3,5.1,0.9,0.6,1.9,1.3,6.9,1990-91,0,0.54,0.14
Gerald Glass,MIN,51.0,11.9,2.9,6.7,0.438,0.0,0.118,2.9,0.455,0.441,1.0,1.5,0.684,1.1,0.9,2.0,0.8,0.5,0.2,0.8,6.9,1990-91,0,0.47,0.1
Bo Kimble,LAC,62.0,16.2,2.6,6.7,0.38,0.3,0.292,2.3,0.397,0.403,1.5,1.9,0.773,0.7,1.2,1.9,1.2,0.5,0.1,1.2,6.9,1990-91,0,0.46,0.08
Billy Thompson,MIA,73.0,20.3,2.8,5.6,0.499,0.0,0.0,2.8,0.504,0.499,1.2,1.7,0.718,1.6,2.6,4.3,1.5,0.4,0.7,1.6,6.8,1990-91,0,0.54,0.12
Leon Wood,SAC,12.0,18.5,2.1,5.3,0.397,1.0,0.316,1.1,0.52,0.492,1.6,1.8,0.905,0.4,1.2,1.6,4.1,0.4,0.0,1.0,6.8,1990-91,0,0.56,0.71
Sidney Green,SAS,66.0,16.7,2.7,5.8,0.461,0.0,0.0,2.7,0.465,0.461,1.3,1.6,0.848,1.5,3.3,4.7,0.8,0.5,0.2,1.3,6.7,1990-91,0,0.52,0.12
Marcus Liberty,DEN,76.0,15.4,2.8,6.8,0.421,0.2,0.298,2.6,0.436,0.438,0.8,1.2,0.63,1.5,1.4,2.9,0.8,0.6,0.3,0.9,6.7,1990-91,0,0.46,0.08
Michael Cage,SEA,82.0,26.1,2.8,5.4,0.508,0.0,0.0,2.8,0.511,0.508,0.9,1.4,0.625,2.2,4.6,6.8,1.1,1.0,0.7,1.0,6.4,1990-91,0,0.53,0.15
Jeff Grayer,MIL,82.0,17.3,2.6,5.9,0.433,0.0,0.0,2.6,0.436,0.433,1.2,1.8,0.687,1.4,1.6,3.0,1.5,0.6,0.1,1.0,6.4,1990-91,0,0.48,0.08
Bob Hansen,SAC,36.0,22.5,2.7,7.1,0.375,0.5,0.275,2.1,0.412,0.412,0.5,1.0,0.5,0.9,1.8,2.7,2.5,0.6,0.1,0.9,6.4,1990-91,0,0.42,0.18
Alton Lister,GSW,77.0,20.2,2.4,5.1,0.478,0.0,0.0,2.4,0.48,0.478,1.5,2.6,0.569,1.6,4.7,6.3,1.2,0.3,1.2,1.4,6.4,1990-91,0,0.51,0.13
Dana Barros,SEA,66.0,11.4,2.3,4.7,0.495,0.5,0.395,1.8,0.53,0.547,1.2,1.3,0.918,0.3,0.8,1.1,1.7,0.3,0.0,0.8,6.3,1990-91,0,0.6,0.09
Alec Kessler,MIA,78.0,16.1,2.6,6.0,0.425,0.0,0.0,2.6,0.429,0.425,1.1,1.7,0.672,1.5,2.8,4.3,0.4,0.2,0.3,1.4,6.2,1990-91,0,0.46,0.08
Kenny Battle,2TM,56.0,16.9,2.4,5.0,0.472,0.1,0.125,2.3,0.504,0.477,1.3,1.7,0.753,1.5,1.7,3.1,1.1,1.1,0.3,0.9,6.1,1990-91,0,0.53,0.14
Quintin Dailey,SEA,30.0,10.0,2.4,5.2,0.471,0.0,0.0,2.4,0.474,0.471,1.3,2.1,0.613,0.4,0.7,1.1,0.5,0.2,0.0,0.6,6.1,1990-91,0,0.5,0.12
Duane Ferrell,ATL,78.0,14.9,2.2,4.6,0.489,0.0,0.667,2.2,0.487,0.492,1.6,2.0,0.801,1.2,1.1,2.3,0.7,0.4,0.3,1.0,6.1,1990-91,0,0.56,0.08
Randy Breuer,MIN,73.0,20.6,2.7,6.0,0.453,0.0,,2.7,0.453,0.453,0.5,1.1,0.443,1.6,3.2,4.7,1.0,0.5,1.1,0.9,5.9,1990-91,0,0.45,0.12
Andre Turner,PHI,70.0,20.1,2.4,5.5,0.439,0.2,0.364,2.2,0.446,0.454,0.9,1.2,0.736,0.5,1.7,2.2,4.4,0.9,0.0,1.4,5.9,1990-91,0,0.49,0.12
Mark Alarie,WSB,42.0,14.0,2.4,5.4,0.44,0.1,0.238,2.2,0.461,0.451,1.0,1.1,0.854,1.0,1.8,2.8,1.1,0.4,0.2,1.0,5.8,1990-91,0,0.49,0.15
Tim Legler,DEN,10.0,14.8,2.5,7.2,0.347,0.3,0.25,2.2,0.367,0.368,0.5,0.6,0.833,0.8,1.0,1.8,1.2,0.2,0.0,0.4,5.8,1990-91,0,0.39,0.38
Mike Sanders,IND,80.0,17.0,2.6,6.2,0.417,0.1,0.2,2.5,0.426,0.421,0.6,0.7,0.825,0.9,1.4,2.3,1.3,0.5,0.3,0.8,5.8,1990-91,0,0.45,0.07
Terry Mills,2TM,55.0,14.9,2.4,5.2,0.465,0.0,0.0,2.4,0.472,0.465,0.9,1.2,0.712,1.5,2.7,4.2,0.6,0.6,0.5,0.8,5.7,1990-91,0,0.5,0.14
Michael Ansley,ORL,67.0,13.1,2.1,3.9,0.548,0.0,,2.1,0.548,0.548,1.4,1.9,0.717,1.8,2.0,3.8,0.4,0.4,0.1,0.5,5.7,1990-91,0,0.6,0.11
Adrian Dantley,MIL,10.0,12.6,1.9,5.0,0.38,0.1,0.333,1.8,0.383,0.39,1.8,2.6,0.692,0.8,0.5,1.3,0.9,0.5,0.0,0.6,5.7,1990-91,0,0.46,0.39
Darrell Griffith,UTA,75.0,13.4,2.3,5.9,0.391,0.6,0.348,1.7,0.41,0.445,0.5,0.6,0.756,0.2,1.0,1.2,0.5,0.6,0.1,0.6,5.7,1990-91,0,0.46,0.05
Bill Wennington,SAC,77.0,18.9,2.4,5.4,0.436,0.0,0.2,2.3,0.439,0.437,1.0,1.2,0.787,1.3,3.1,4.4,0.9,0.6,0.8,0.7,5.7,1990-91,0,0.48,0.11
Jack Haley,NJN,78.0,15.1,2.1,4.4,0.469,0.0,,2.1,0.469,0.469,1.4,2.3,0.619,1.8,2.8,4.6,0.4,0.3,0.3,0.8,5.6,1990-91,0,0.52,0.09
Rumeal Robinson,ATL,47.0,14.3,2.3,5.1,0.446,0.0,0.182,2.3,0.459,0.45,1.0,1.7,0.588,0.4,1.1,1.5,2.8,0.7,0.2,1.6,5.6,1990-91,0,0.48,0.12
Kelvin Upshaw,DAL,48.0,10.7,2.2,4.8,0.45,0.1,0.241,2.0,0.48,0.465,1.1,1.3,0.859,0.4,0.7,1.1,1.8,0.6,0.1,0.8,5.6,1990-91,0,0.52,0.12
Terry Davis,MIA,55.0,18.1,2.1,4.3,0.487,0.0,0.5,2.1,0.487,0.489,1.3,2.3,0.556,1.9,2.9,4.8,0.7,0.3,0.5,0.7,5.5,1990-91,0,0.52,0.14
Stacey King,CHI,76.0,15.8,2.1,4.4,0.467,0.0,0.0,2.1,0.47,0.467,1.4,2.0,0.704,0.9,1.8,2.7,0.9,0.3,0.6,1.2,5.5,1990-91,0,0.52,0.08
Loy Vaught,LAC,73.0,16.1,2.4,4.9,0.487,0.0,0.0,2.4,0.49,0.487,0.7,1.0,0.662,1.7,3.1,4.8,0.5,0.3,0.3,0.7,5.5,1990-91,0,0.51,0.11
Brad Davis,DAL,80.0,17.8,2.0,4.7,0.426,0.3,0.259,1.7,0.476,0.456,1.1,1.5,0.771,0.2,1.3,1.5,2.9,0.6,0.2,1.0,5.4,1990-91,0,0.5,0.08
John Morton,CLE,66.0,18.3,1.8,4.2,0.438,0.1,0.333,1.8,0.443,0.445,1.7,2.1,0.813,0.6,0.9,1.6,3.7,0.9,0.3,1.6,5.4,1990-91,0,0.53,0.11
David Wingate,SAS,25.0,22.5,2.1,5.5,0.384,0.0,0.111,2.1,0.403,0.388,1.2,1.6,0.707,1.0,2.0,3.0,1.8,0.8,0.2,1.7,5.4,1990-91,0,0.44,0.23
Scott Brooks,MIN,80.0,12.3,2.0,4.6,0.43,0.6,0.333,1.4,0.485,0.491,0.8,0.9,0.847,0.4,0.6,0.9,2.6,0.7,0.1,0.6,5.3,1990-91,0,0.53,0.08
Anthony Cook,DEN,58.0,19.3,2.0,4.9,0.417,0.0,0.0,2.0,0.421,0.417,1.2,2.2,0.55,2.3,3.3,5.6,0.4,0.6,1.2,0.9,5.3,1990-91,0,0.45,0.14
Gerald Henderson,DET,23.0,17.0,2.2,5.1,0.427,0.3,0.333,1.9,0.448,0.457,0.7,0.9,0.762,0.3,1.3,1.6,2.7,0.5,0.1,1.2,5.3,1990-91,0,0.48,0.26
Tyrone Hill,GSW,74.0,16.1,2.0,4.0,0.492,0.0,,2.0,0.492,0.492,1.3,2.1,0.632,2.1,3.1,5.2,0.3,0.4,0.4,1.0,5.3,1990-91,0,0.54,0.11
Negele Knight,PHO,64.0,12.4,2.0,4.8,0.425,0.1,0.24,2.0,0.442,0.435,1.1,1.8,0.602,0.3,0.8,1.1,3.0,0.3,0.1,1.2,5.3,1990-91,0,0.47,0.08
Brad Lohaus,MIL,81.0,15.0,2.2,5.1,0.431,0.4,0.277,1.8,0.493,0.471,0.5,0.7,0.685,0.7,2.0,2.7,0.9,0.6,0.9,0.7,5.3,1990-91,0,0.49,0.08
David Wood,HOU,82.0,17.3,1.8,4.3,0.424,0.3,0.311,1.5,0.463,0.464,1.3,1.6,0.812,1.3,1.7,3.0,1.1,0.7,0.2,1.1,5.3,1990-91,0,0.53,0.08
Tom Hammonds,WSB,70.0,14.6,2.2,4.8,0.461,0.0,0.0,2.2,0.467,0.461,0.8,1.1,0.722,0.8,2.1,2.9,0.6,0.2,0.1,0.8,5.2,1990-91,0,0.49,0.08
Byron Irvin,WSB,33.0,9.6,1.8,3.9,0.465,0.0,0.2,1.8,0.476,0.469,1.5,1.8,0.82,0.7,0.6,1.4,0.7,0.5,0.1,0.5,5.2,1990-91,0,0.55,0.15
Ed Pinckney,BOS,70.0,16.6,1.9,3.5,0.539,0.0,0.0,1.9,0.541,0.539,1.5,1.7,0.897,2.2,2.7,4.9,0.6,0.9,0.6,0.6,5.2,1990-91,0,0.61,0.14
Mark Bryant,POR,53.0,14.7,1.9,3.8,0.488,0.0,0.0,1.9,0.49,0.488,1.4,1.9,0.733,1.2,2.4,3.6,0.5,0.3,0.2,0.6,5.1,1990-91,0,0.55,0.13
Mark Eaton,UTA,80.0,32.3,2.1,3.7,0.579,0.0,,2.1,0.579,0.579,0.9,1.4,0.634,2.3,6.1,8.3,0.6,0.5,2.4,1.2,5.1,1990-91,0,0.59,0.17
Anthony Frederick,SAC,35.0,13.6,1.9,4.8,0.399,0.0,,1.9,0.399,0.399,1.2,1.7,0.717,1.0,1.4,2.4,1.3,0.6,0.4,1.1,5.1,1990-91,0,0.46,0.15
Craig Hodges,CHI,73.0,11.5,2.0,4.7,0.424,0.6,0.383,1.4,0.445,0.488,0.4,0.4,0.963,0.1,0.4,0.6,1.3,0.5,0.0,0.5,5.0,1990-91,0,0.51,0.06
Bimbo Coles,MIA,82.0,16.5,2.0,4.8,0.412,0.1,0.176,1.9,0.435,0.42,0.9,1.2,0.747,0.7,1.2,1.9,2.8,0.8,0.1,1.2,4.9,1990-91,0,0.46,0.08
Andrew Lang,PHO,63.0,18.3,1.7,3.0,0.577,0.0,0.0,1.7,0.58,0.577,1.5,2.1,0.715,1.8,3.0,4.8,0.4,0.3,2.0,0.7,4.9,1990-91,0,0.62,0.16
Clifford Lett,SAS,7.0,14.1,2.0,4.1,0.483,0.0,0.0,2.0,0.5,0.483,0.9,1.3,0.667,0.1,0.9,1.0,1.0,0.3,0.1,1.1,4.9,1990-91,0,0.52,0.53
